feature,value,F,P,T
attn_0_0_outputs,(,-1.1053935,0.03353936,-0.5359039
attn_0_0_outputs,),0.9977496,-1.4680965,0.36882362
attn_0_0_outputs,<pad>,-0.5823538,-0.017327249,-0.701274
attn_0_0_outputs,<s>,0.116287544,0.033291675,0.118764564
attn_0_0_outputs,_,-0.5970746,-0.73816264,0.9316118
attn_0_0_outputs,_,0.19114475,0.20762385,-0.14371756
attn_0_0_outputs,_,-0.16948622,-0.4204073,1.1636482
attn_0_0_outputs,_,-0.6717137,0.41162702,0.42277494
attn_0_0_outputs,_,-0.33935264,0.8870907,0.32494858
attn_0_0_outputs,_,0.09832154,-0.16605766,-0.15389344
attn_0_0_outputs,_,0.09852908,0.1310385,1.0396752
attn_0_0_outputs,_,0.12625137,-0.089938864,0.22387885
attn_0_0_outputs,_,-1.0275829,-0.9763771,1.0114017
attn_0_0_outputs,_,-0.4474435,-0.4273658,0.5674374
attn_0_0_outputs,_,0.7598892,-0.4729376,0.68881005
attn_0_0_outputs,_,0.39276236,-0.22850062,1.1280553
attn_0_0_outputs,_,0.32278714,1.1839564,0.42685705
attn_0_0_outputs,_,-0.57827693,1.1501325,-0.8829748
attn_0_0_outputs,_,0.3521836,-0.3699421,-1.2332515
attn_0_0_outputs,_,0.4874199,-0.3860427,0.17420647
attn_0_0_outputs,_,-0.95809245,-0.15804335,-1.2196589
attn_0_0_outputs,_,-1.1081268,0.64005566,0.6770509
attn_0_0_outputs,_,0.25949728,0.7616336,0.31389293
attn_0_0_outputs,_,-0.4895978,-0.51668286,0.24921003
attn_0_0_outputs,_,-0.09559609,0.3551069,0.71643513
attn_0_0_outputs,_,0.5092934,0.48664284,0.025142465
attn_0_0_outputs,_,-0.5286073,0.5166612,-0.18963526
attn_0_0_outputs,_,-0.18274584,-0.3974828,-1.4264364
attn_0_0_outputs,_,0.5225204,0.14893912,0.82205415
attn_0_0_outputs,_,-0.43730408,-0.8346588,-0.31705543
attn_0_0_outputs,_,-0.44693595,0.42504722,0.14173982
attn_0_0_outputs,_,0.41084027,-0.6315126,0.6485339
attn_0_0_outputs,_,-0.530873,-0.7696053,-0.72701097
attn_0_0_outputs,_,0.1143193,-0.5490607,-0.010396318
attn_0_0_outputs,_,-0.6024459,-0.709537,-0.024732975
attn_0_0_outputs,_,-0.51001024,0.44216046,0.27486622
attn_0_0_outputs,_,-0.88183,-0.26925334,0.009812818
attn_0_0_outputs,_,-0.7563857,-0.2622577,-1.2452565
attn_0_0_outputs,{,-0.73671824,0.14056705,-0.19488016
attn_0_0_outputs,},0.43415862,-1.7359428,0.03645142
attn_0_1_outputs,(,-0.929055,-0.40767533,-1.1127434
attn_0_1_outputs,),1.2573186,0.2767576,0.9504045
attn_0_1_outputs,<pad>,0.16978526,0.46752024,-0.3019687
attn_0_1_outputs,<s>,0.515314,0.030168213,0.025033608
attn_0_1_outputs,_,-0.54334605,-0.10042971,-0.05889609
attn_0_1_outputs,_,-0.56941354,0.19407682,-0.7571442
attn_0_1_outputs,_,-0.17899694,0.2027911,-0.27768928
attn_0_1_outputs,_,-0.5524048,1.0849926,0.32258716
attn_0_1_outputs,_,0.19973177,1.1928884,-1.1041079
attn_0_1_outputs,_,-0.041106805,1.0801159,-0.14489472
attn_0_1_outputs,_,0.11444095,0.12240084,0.28932646
attn_0_1_outputs,_,-1.0476817,0.6160503,-0.35232764
attn_0_1_outputs,_,-0.24278146,0.18868218,0.10841269
attn_0_1_outputs,_,-0.71703196,0.7018633,0.14383383
attn_0_1_outputs,_,-0.56777924,0.43931022,-0.21893927
attn_0_1_outputs,_,0.10345578,0.61630166,0.7108975
attn_0_1_outputs,_,-0.18170914,-0.25850338,-1.0580381
attn_0_1_outputs,_,-0.02939786,0.67804486,-1.3014523
attn_0_1_outputs,_,0.6003068,-1.3732016,0.23399785
attn_0_1_outputs,_,-0.31698453,-0.38646665,0.8815012
attn_0_1_outputs,_,-0.5668,-0.70360845,0.8347746
attn_0_1_outputs,_,-0.60248333,-0.7747055,-0.4759229
attn_0_1_outputs,_,0.27572596,-0.35395133,0.010931078
attn_0_1_outputs,_,0.6376004,-0.26123393,0.5725996
attn_0_1_outputs,_,-0.9062897,0.26824206,-0.08690282
attn_0_1_outputs,_,-0.6304424,-0.064342484,-0.14946486
attn_0_1_outputs,_,0.7818621,0.33914897,-0.6915374
attn_0_1_outputs,_,0.4835292,0.30833495,0.11903494
attn_0_1_outputs,_,1.2972957,0.48590276,-0.39351404
attn_0_1_outputs,_,0.2436495,-1.6010807,-0.04478265
attn_0_1_outputs,_,-0.30827424,0.91968906,0.90411854
attn_0_1_outputs,_,-0.0025864413,0.056325708,0.1586071
attn_0_1_outputs,_,0.68603075,-0.23296875,0.9127475
attn_0_1_outputs,_,0.33012152,0.46277794,-0.3808366
attn_0_1_outputs,_,-0.6969221,0.40798476,-0.21469975
attn_0_1_outputs,_,-0.16740285,-0.16889215,0.35943168
attn_0_1_outputs,_,0.08156367,-0.36325514,0.39022583
attn_0_1_outputs,_,0.46238667,0.021811105,0.5438233
attn_0_1_outputs,{,-0.40323225,-0.14139895,-0.728135
attn_0_1_outputs,},-0.35410345,-1.1780825,-0.5049261
attn_0_2_outputs,(,0.2108529,0.8750216,-0.59893394
