feature,value,F,P,T
attn_0_0_outputs,(,0.8604418,0.2273191,-0.10519626
attn_0_0_outputs,),0.4479597,-0.251362,-0.3622301
attn_0_0_outputs,<pad>,-0.65006155,0.6567935,-0.20563766
attn_0_0_outputs,<s>,0.04652323,-0.48269087,-0.7149355
attn_0_0_outputs,_,0.30138972,0.7145082,0.21940115
attn_0_0_outputs,_,-0.5826492,-0.58702207,0.097923584
attn_0_0_outputs,_,-0.24454707,1.1224606,-0.51577395
attn_0_0_outputs,_,-0.101312764,0.51185393,-0.5306225
attn_0_0_outputs,_,-0.09657684,-0.1122721,-0.74826306
attn_0_0_outputs,_,0.2503288,-0.0380397,0.5276708
attn_0_0_outputs,_,-0.3769703,0.64296377,-0.5085564
attn_0_0_outputs,_,0.2287367,0.018690484,-0.44487417
attn_0_0_outputs,_,0.5243699,0.8397708,-0.27811888
attn_0_0_outputs,_,0.27377105,1.057567,0.45872122
attn_0_0_outputs,_,0.6795714,0.28311834,-0.7018444
attn_0_0_outputs,_,-0.5163041,-0.4357005,0.00335089
attn_0_0_outputs,_,-0.3531065,0.2907293,0.45000347
attn_0_0_outputs,_,-0.07003351,0.025099939,-0.2837404
attn_0_0_outputs,_,0.6723789,0.717783,0.28756312
attn_0_0_outputs,_,0.7004382,1.245265,0.020516941
attn_0_0_outputs,_,-0.5301747,-0.30854487,0.3872735
attn_0_0_outputs,_,0.13439448,0.68381053,0.57470125
attn_0_0_outputs,_,0.100202516,0.77861583,-0.11097722
attn_0_0_outputs,_,-0.74352175,-0.13956837,0.48963943
attn_0_0_outputs,_,-1.063427,0.32753852,-0.03178544
attn_0_0_outputs,_,-1.1724677,-0.27574962,-0.47976175
attn_0_0_outputs,_,1.044997,0.69709116,0.08483005
attn_0_0_outputs,_,-0.4199329,0.88577646,0.24399483
attn_0_0_outputs,_,-0.40579414,-0.12760873,0.6260309
attn_0_0_outputs,_,-1.0266162,0.9907501,1.0746384
attn_0_0_outputs,_,-1.1804193,-0.75579715,0.4359323
attn_0_0_outputs,_,-0.4109201,1.2100554,0.9235427
attn_0_0_outputs,_,-0.7658288,0.6483561,1.1195579
attn_0_0_outputs,_,-0.3584141,-0.6477486,0.6228956
attn_0_0_outputs,_,-0.78348505,-0.8284477,0.9764138
attn_0_0_outputs,_,-0.8003522,-0.17579772,0.50264305
attn_0_0_outputs,_,-0.21603929,-0.5077688,0.8725649
attn_0_0_outputs,_,0.44169608,0.18299794,0.08798015
attn_0_0_outputs,_,1.1276367,-0.04572162,0.4136205
attn_0_0_outputs,_,-0.23761766,-0.46727073,0.14161275
attn_0_0_outputs,_,0.485932,0.58164066,-0.017969543
attn_0_0_outputs,_,0.40842456,0.14956044,1.3309771
attn_0_0_outputs,_,-0.7128297,0.4056481,0.04708271
attn_0_0_outputs,_,0.24236783,0.6478435,0.6738491
attn_0_0_outputs,_,0.0056588524,0.3429944,0.08372082
attn_0_0_outputs,_,0.5649285,-0.91319215,-0.4956121
attn_0_0_outputs,_,0.43405193,-0.40315476,-0.6977032
attn_0_0_outputs,_,0.36598107,-0.8203394,-0.26815882
attn_0_0_outputs,_,0.2535191,-0.69068706,0.29964337
attn_0_0_outputs,_,1.0805429,0.28786865,0.36657062
attn_0_0_outputs,_,-0.11925502,-0.00671027,0.5097715
attn_0_0_outputs,_,-1.4748658,0.1498175,0.65370107
attn_0_0_outputs,_,0.5896469,0.79259974,0.30646098
attn_0_0_outputs,_,0.36101237,-0.122183345,1.3183377
attn_0_0_outputs,_,-0.8792608,-0.442383,0.25778455
attn_0_0_outputs,_,-0.3796441,-0.05393034,0.2507895
attn_0_0_outputs,_,0.6685471,0.41790584,0.52838427
attn_0_0_outputs,_,-0.46533868,-0.9071729,-0.5569224
attn_0_0_outputs,_,0.2742222,-0.8546775,0.47460192
attn_0_0_outputs,_,0.99083424,0.12417412,-0.23007795
attn_0_0_outputs,_,0.50926274,0.08542332,0.24590454
attn_0_0_outputs,_,-0.16945478,-0.49718946,-0.6663976
attn_0_0_outputs,_,0.81208885,1.502459,-0.66467303
attn_0_0_outputs,_,0.43989536,-0.42310178,-0.19963074
attn_0_0_outputs,_,0.07284843,0.5631497,0.0152142355
attn_0_0_outputs,_,-0.07018356,0.45472577,-0.12947626
attn_0_0_outputs,_,-0.32416993,0.78729194,-0.06556965
attn_0_0_outputs,_,0.2957532,0.3408765,1.0961626
attn_0_0_outputs,_,0.2531205,0.6232835,0.25965402
attn_0_0_outputs,_,0.894554,-0.27350575,1.2308276
attn_0_0_outputs,_,0.0802696,0.3249808,0.026294366
attn_0_0_outputs,_,0.07071603,-0.18403713,-0.6173764
attn_0_0_outputs,_,-0.36827245,0.59153306,-1.3336861
attn_0_0_outputs,_,-0.4281968,0.22443563,0.04301657
attn_0_0_outputs,_,-0.46258193,0.8993459,0.070090696
attn_0_0_outputs,_,-0.0182259,0.31176636,0.28356493
attn_0_0_outputs,_,-0.34622467,0.3365224,0.31233653
attn_0_0_outputs,_,-0.1510601,-0.8501559,0.3348505
attn_0_0_outputs,{,0.79447365,0.22411229,-0.044452015
attn_0_0_outputs,},0.7666442,-0.20922318,-0.18145292
attn_0_1_outputs,(,1.0514374,-1.1478144,-0.9354172
attn_0_1_outputs,),0.8798012,-0.18871726,0.0057433895
attn_0_1_outputs,<pad>,0.0970317,-0.40219885,-0.6817939
attn_0_1_outputs,<s>,-0.40364957,-0.30647022,-0.7481128
attn_0_1_outputs,_,1.816785,-1.1563926,-0.78546363
attn_0_1_outputs,_,1.0682222,-1.2783239,-0.21461794
attn_0_1_outputs,_,1.1841601,-1.2967998,-0.073109254
attn_0_1_outputs,_,0.8943884,-1.3630987,-0.7005883
attn_0_1_outputs,_,1.6383346,-0.5985699,-0.61078596
attn_0_1_outputs,_,1.1019053,0.059147663,0.15368503
attn_0_1_outputs,_,0.80517817,-0.5818383,-1.0943207
attn_0_1_outputs,_,0.92600024,-0.39670384,0.15350485
attn_0_1_outputs,_,1.0893714,-1.1136843,-0.052598957
attn_0_1_outputs,_,0.25935233,-0.33774728,0.36208758
attn_0_1_outputs,_,0.804037,-0.7118998,0.06822972
attn_0_1_outputs,_,1.6897739,-0.68529576,1.2640309
attn_0_1_outputs,_,0.58082753,-0.106154606,0.05548365
attn_0_1_outputs,_,1.1884261,-0.8513255,0.14021347
attn_0_1_outputs,_,0.80059534,-0.5110801,0.18311067
attn_0_1_outputs,_,0.4182599,-0.8627154,-0.023703717
attn_0_1_outputs,_,0.65758777,-0.36200163,0.34616798
attn_0_1_outputs,_,0.6846486,-1.0426891,-0.036556285
attn_0_1_outputs,_,4.7026224e-05,-1.1476035,0.091942385
attn_0_1_outputs,_,1.0242077,-1.0055816,0.2694671
attn_0_1_outputs,_,0.16044372,-0.93734705,-0.2495415
attn_0_1_outputs,_,0.69629204,-1.2661091,-0.11037229
attn_0_1_outputs,_,0.50425893,-1.2087636,1.3109618
attn_0_1_outputs,_,0.40721232,-1.1494454,0.53696626
attn_0_1_outputs,_,1.2208645,-0.72116774,0.18682882
attn_0_1_outputs,_,0.07186568,-0.9908791,-0.83166593
attn_0_1_outputs,_,0.3269125,-0.64731985,0.08681138
attn_0_1_outputs,_,1.2713777,-0.58228856,-0.113144256
attn_0_1_outputs,_,0.26469564,-0.24682707,0.40672356
attn_0_1_outputs,_,0.12607525,-0.31344646,0.21026629
attn_0_1_outputs,_,-0.1328081,-1.1932442,0.20399049
attn_0_1_outputs,_,0.6017954,-0.99707925,-0.36024177
attn_0_1_outputs,_,-0.3595806,0.6203877,0.4145641
attn_0_1_outputs,_,0.19634978,-0.5295508,-0.12946026
attn_0_1_outputs,_,0.30081412,0.046041105,0.25133294
attn_0_1_outputs,_,0.43803716,-0.22080794,0.37917894
attn_0_1_outputs,_,0.5905714,0.20749418,-1.1672326
attn_0_1_outputs,_,-0.084916085,0.4047449,-0.9974249
attn_0_1_outputs,_,-0.8770132,1.0966651,0.1342406
attn_0_1_outputs,_,-0.63374794,1.019455,-0.45362514
attn_0_1_outputs,_,-0.5003558,0.8296977,-0.31238592
attn_0_1_outputs,_,0.38872284,0.7889675,-0.91470855
attn_0_1_outputs,_,0.35991102,-0.45466754,0.4099972
attn_0_1_outputs,_,0.7538556,0.2608023,-0.20310384
attn_0_1_outputs,_,0.60627073,-0.13620138,-0.34942862
attn_0_1_outputs,_,-0.09889771,-0.9554881,-0.6443421
attn_0_1_outputs,_,-0.72405714,-0.25326177,-0.5944912
attn_0_1_outputs,_,-0.1704585,0.049491588,0.17074603
attn_0_1_outputs,_,0.6081283,0.91906583,-0.20627247
attn_0_1_outputs,_,0.2660332,0.5774578,0.5673549
attn_0_1_outputs,_,0.11190521,0.67630774,0.21833591
attn_0_1_outputs,_,0.15667744,0.38647515,0.23362333
attn_0_1_outputs,_,1.2162371,-0.21188599,-1.4797252
attn_0_1_outputs,_,0.12192194,0.51289976,-0.34979838
attn_0_1_outputs,_,0.6357195,0.086627714,-0.2558834
attn_0_1_outputs,_,0.1212621,-0.45196226,-0.56801975
attn_0_1_outputs,_,0.21747056,0.21936591,0.4021792
attn_0_1_outputs,_,0.91838866,-0.010861221,0.65244836
attn_0_1_outputs,_,-0.9377715,0.6044226,-0.3084233
attn_0_1_outputs,_,-0.14485046,0.31963986,0.7233923
attn_0_1_outputs,_,0.007802838,-0.044785425,-0.1204167
attn_0_1_outputs,_,0.24730764,0.24004069,-0.6038238
attn_0_1_outputs,_,-0.6856694,0.31613928,-0.08383902
attn_0_1_outputs,_,0.4940582,-0.32297155,0.26819077
attn_0_1_outputs,_,0.41579953,-0.122439876,-0.522612
attn_0_1_outputs,_,-0.42789245,0.18069752,0.30695686
attn_0_1_outputs,_,-0.058770277,-0.5104506,-0.15939632
attn_0_1_outputs,_,0.7951005,0.42486718,-0.6506453
attn_0_1_outputs,_,0.63861334,0.4833787,-0.64348936
attn_0_1_outputs,_,0.25184515,0.09131168,-0.12265482
attn_0_1_outputs,_,0.08941857,0.5621957,0.4594155
attn_0_1_outputs,_,-0.07381507,0.6363414,-0.63853717
attn_0_1_outputs,_,0.2461165,-1.0570389,0.24047534
attn_0_1_outputs,_,0.5032239,-0.19447628,0.05325856
attn_0_1_outputs,{,0.98698986,-0.43177602,0.055132255
attn_0_1_outputs,},0.77411294,-0.25824603,0.08781633
attn_0_2_outputs,(,0.31661433,0.6554133,0.36201394
attn_0_2_outputs,),-0.14489965,-0.13179539,-0.38663083
attn_0_2_outputs,<pad>,1.4470032,-1.4636954,-0.89860225
attn_0_2_outputs,<s>,0.018932149,0.08166781,0.06998309
attn_0_2_outputs,_,0.9997946,-1.4229207,0.35947686
attn_0_2_outputs,_,0.4228818,-0.64315283,-0.3261476
attn_0_2_outputs,_,1.2962081,-0.89753425,-0.1837986
attn_0_2_outputs,_,1.2584401,-1.2443069,0.73232794
attn_0_2_outputs,_,0.86591554,-0.16637003,-2.009732
attn_0_2_outputs,_,1.9171978,-1.1168803,-1.3738849
attn_0_2_outputs,_,1.8879288,-1.2253478,-2.469365
attn_0_2_outputs,_,1.542233,-1.22216,-1.4204037
attn_0_2_outputs,_,0.82725084,-1.086924,-1.3834856
attn_0_2_outputs,_,1.5927693,-0.6232011,1.1486713
attn_0_2_outputs,_,0.86776143,-0.92953235,-1.1627945
attn_0_2_outputs,_,1.3592528,-1.2611325,-0.31448874
attn_0_2_outputs,_,0.9800424,-1.2481985,-0.91981775
