feature,value,F,P,T
attn_0_0_outputs,(,-0.38185582,0.96697295,0.5414884
attn_0_0_outputs,),-0.22946121,-0.34693077,-0.08329162
attn_0_0_outputs,<pad>,0.2930257,-0.9041283,-1.6550109
attn_0_0_outputs,<s>,-0.23390676,0.21473108,0.24222831
attn_0_0_outputs,_,1.0977603,-0.9297696,-0.76687074
attn_0_0_outputs,_,0.50573915,-0.45479125,-0.7844526
attn_0_0_outputs,_,0.18352409,-0.09733048,-0.8439741
attn_0_0_outputs,_,1.9904786,-0.6244467,-0.8142415
attn_0_0_outputs,_,-0.39244756,-0.47507986,-0.08043482
attn_0_0_outputs,_,0.21329503,-0.5752742,-0.3488175
attn_0_0_outputs,_,0.23751916,0.8203056,-0.24114881
attn_0_0_outputs,_,2.007119,0.48804954,-0.27736205
attn_0_0_outputs,_,-0.5448268,-0.2280848,0.20924443
attn_0_0_outputs,_,1.1170496,-0.20570886,-0.19683838
attn_0_0_outputs,_,0.40156722,0.19797413,0.08565549
attn_0_0_outputs,_,1.3689569,-0.43177623,0.3522079
attn_0_0_outputs,_,0.79605925,-0.71028703,-0.77573365
attn_0_0_outputs,_,0.009226019,-0.8405455,-0.47051495
attn_0_0_outputs,_,0.6359769,0.050617594,0.34581786
attn_0_0_outputs,_,0.47730297,1.1944118,-0.82961154
attn_0_0_outputs,_,-0.43698648,-0.5562029,-0.89229524
attn_0_0_outputs,_,-0.84809464,-0.21585502,-0.67206013
attn_0_0_outputs,_,0.12638919,0.40044755,0.64891624
attn_0_0_outputs,_,-0.4165952,-0.053116377,-0.16810685
attn_0_0_outputs,_,-0.2428125,0.63021266,-0.12616923
attn_0_0_outputs,_,-0.059246168,0.246256,0.61307853
attn_0_0_outputs,_,0.7501442,-0.35433942,-0.2078209
attn_0_0_outputs,_,-0.059283834,-0.20341851,0.46282995
attn_0_0_outputs,_,0.9845177,-0.05257933,0.9081258
attn_0_0_outputs,_,0.13596514,0.071386494,-0.2681481
attn_0_0_outputs,_,-0.07361151,0.19748548,-0.8103546
attn_0_0_outputs,_,0.02824209,-0.22118697,0.02802251
attn_0_0_outputs,_,-1.2031716,0.54963595,0.95979166
attn_0_0_outputs,_,-0.37582377,0.0756822,0.3462432
attn_0_0_outputs,_,0.29745564,0.3020394,0.6039407
attn_0_0_outputs,_,-0.146649,-0.37858352,0.7424292
attn_0_0_outputs,_,0.34339982,0.4517738,-0.6077064
attn_0_0_outputs,_,-0.5698967,0.58837336,0.47300047
attn_0_0_outputs,_,-0.54035616,-0.08588164,0.33002925
attn_0_0_outputs,_,-0.06171636,0.86012,0.19697681
attn_0_1_outputs,(,-0.6758478,0.024397576,-0.034218144
attn_0_1_outputs,),-0.18867907,0.27047977,0.6438947
attn_0_1_outputs,<pad>,-0.8823079,0.67681676,0.7895397
attn_0_1_outputs,<s>,0.28608352,-0.64593035,0.52017415
attn_0_1_outputs,_,0.18642493,-0.03298211,0.28309673
attn_0_1_outputs,_,0.14207372,0.22571889,-0.39025137
attn_0_1_outputs,_,-0.2778534,-0.80829614,-0.94226205
attn_0_1_outputs,_,-0.23560555,0.033483706,-0.02068325
attn_0_1_outputs,_,0.37822554,-0.62844276,1.1020772
attn_0_1_outputs,_,0.6904149,-0.2742371,-0.4499105
attn_0_1_outputs,_,-0.16719072,-0.28412187,-0.37925354
attn_0_1_outputs,_,0.28945544,-1.0246798,-0.7905576
attn_0_1_outputs,_,-0.10981119,-0.6730198,0.31376517
attn_0_1_outputs,_,0.8985068,0.29885995,0.43405423
attn_0_1_outputs,_,-0.10233487,0.005732464,0.18161015
attn_0_1_outputs,_,-0.13248044,-0.26511863,-0.2706674
attn_0_1_outputs,_,-0.35210076,-0.1696056,0.41280818
attn_0_1_outputs,_,1.208795,-0.37513655,-0.12945592
attn_0_1_outputs,_,0.7480963,-0.40333486,0.00013774753
attn_0_1_outputs,_,0.27815598,-0.76620424,-1.3890822
attn_0_1_outputs,_,-0.20734774,0.9208719,0.700093
attn_0_1_outputs,_,-0.8126805,0.14744711,-0.27798918
attn_0_1_outputs,_,0.1825678,-0.2012556,-0.15334845
attn_0_1_outputs,_,0.96484333,0.4524162,-1.0250615
attn_0_1_outputs,_,-0.84344596,-0.036970064,-0.16912895
attn_0_1_outputs,_,0.6414583,-0.49302232,0.90942377
attn_0_1_outputs,_,0.33790532,0.17142978,-0.7140122
attn_0_1_outputs,_,0.017098768,0.346713,-0.0039429525
attn_0_1_outputs,_,0.78971416,-0.22244921,0.10251023
