feature,value,F,P,T
attn_0_0_outputs,(,-0.39701658,0.13074559,-0.7644408
attn_0_0_outputs,),0.900686,0.6949973,-0.019169448
attn_0_0_outputs,<pad>,0.78812724,-0.114426486,1.4431478
attn_0_0_outputs,<s>,1.1686759,-0.005195012,-0.27232185
attn_0_0_outputs,_,-0.40494707,-0.5991619,-0.10528119
attn_0_0_outputs,_,0.885863,-0.71846485,0.2509099
attn_0_0_outputs,_,0.36815757,-0.44535688,0.29337427
attn_0_0_outputs,_,0.82317245,-0.3453077,0.62160397
attn_0_0_outputs,_,0.3858871,-1.0474163,1.1903651
attn_0_0_outputs,_,0.24581824,-0.8262575,0.7419044
attn_0_0_outputs,_,-0.32413223,-0.255666,0.79423684
attn_0_0_outputs,_,0.102462016,0.35725155,-0.84598815
attn_0_0_outputs,_,1.0989536,-1.3484273,0.9809096
attn_0_0_outputs,_,0.09919978,-0.3296492,1.6992415
attn_0_0_outputs,_,0.3990371,0.36511055,0.56382567
attn_0_0_outputs,_,0.7556499,0.2662094,0.9910174
attn_0_0_outputs,_,0.3177392,0.2164288,-0.18135934
attn_0_0_outputs,_,0.65795857,-0.7114278,-0.2096527
attn_0_0_outputs,_,-0.334311,-0.23679231,0.31578508
attn_0_0_outputs,_,-0.6570086,-0.17332356,0.5511915
attn_0_0_outputs,_,-0.8679068,-0.0817871,-0.43797705
attn_0_0_outputs,_,-0.13919055,-0.5499492,0.54652053
attn_0_0_outputs,_,-1.216179,0.984946,0.7499178
attn_0_0_outputs,_,-0.031166397,-0.43216217,0.16318761
attn_0_0_outputs,_,-0.05913204,0.13137579,0.08819808
attn_0_0_outputs,_,0.040950067,0.060426265,-0.4334367
attn_0_0_outputs,_,-0.025442991,0.17716442,1.2332011
attn_0_0_outputs,_,0.35394266,-0.5787663,0.82298565
attn_0_0_outputs,_,0.3012384,-0.45019647,1.0368161
attn_0_0_outputs,_,-0.4061414,0.35854876,0.67437357
attn_0_0_outputs,_,0.1881446,-0.01637701,1.6225688
attn_0_0_outputs,_,-0.17533818,-0.36664176,1.6393865
attn_0_0_outputs,_,0.56683177,-0.2267677,1.363873
attn_0_0_outputs,_,-0.21347886,-0.043596055,1.2476099
attn_0_0_outputs,_,0.6993706,-0.18827148,0.8391596
attn_0_0_outputs,_,-0.1966627,-0.5582191,1.6683053
attn_0_0_outputs,_,-0.29003936,0.7591642,0.69995606
attn_0_0_outputs,_,0.13172957,0.3269979,1.3372619
attn_0_0_outputs,_,0.09661593,0.38378516,1.7434967
attn_0_0_outputs,_,0.013270438,1.1219174,-1.2685562
attn_0_0_outputs,_,0.35102937,-0.5213461,-0.1726045
attn_0_0_outputs,_,0.8719375,-0.46272248,0.025886249
attn_0_0_outputs,_,0.4077515,-0.052296717,-0.36534825
attn_0_0_outputs,_,-0.45560637,-1.2153445,0.29494315
attn_0_0_outputs,_,-0.1917147,-0.94647765,-0.17540808
