feature,value,F,P,T
attn_0_0_outputs,(,0.12616332,-0.022995753,0.2026786
attn_0_0_outputs,),0.46515372,0.019810794,0.37425733
attn_0_0_outputs,<pad>,-0.40042245,0.51521605,0.06239505
attn_0_0_outputs,<s>,0.057027224,1.470213,1.0540262
attn_0_0_outputs,_,0.112589374,0.20771652,0.032624822
attn_0_0_outputs,_,0.7494913,-0.91346544,-0.87377393
attn_0_0_outputs,_,0.3240647,-0.671437,1.3277203
attn_0_0_outputs,_,0.5717363,0.100639366,0.5899214
attn_0_0_outputs,_,-0.027266229,0.47037634,0.28524205
attn_0_0_outputs,_,-0.006778054,0.03359406,0.74756706
attn_0_0_outputs,_,0.688327,0.46258277,-0.15391923
attn_0_0_outputs,_,0.99243397,-0.5314892,-0.13695207
attn_0_0_outputs,_,0.691451,-0.14270885,0.18194087
attn_0_0_outputs,_,-0.58845115,-0.05295247,0.070226826
attn_0_0_outputs,_,0.18827833,0.45847613,-0.95135254
attn_0_0_outputs,_,-0.24404292,-0.9169081,-0.41770968
attn_0_0_outputs,_,0.7464583,0.7456284,1.204297
attn_0_0_outputs,_,-0.028378315,-0.46754733,0.029268205
attn_0_0_outputs,_,0.9338591,-0.48086485,-1.200743
attn_0_0_outputs,_,0.6992029,0.24956766,-0.09872071
attn_0_0_outputs,_,-0.37878016,0.21852948,-0.15165223
attn_0_0_outputs,_,-0.3550043,-0.12187252,0.027356222
attn_0_0_outputs,_,0.033026874,-0.23845208,-0.6190676
attn_0_0_outputs,_,0.022308936,0.13693675,-0.3598401
attn_0_0_outputs,_,0.44061473,-0.73811907,0.115993
attn_0_0_outputs,_,-0.5507408,0.6402903,0.077133946
attn_0_0_outputs,_,-0.20984101,0.28827724,1.0835118
attn_0_0_outputs,_,0.06861646,-0.0319951,0.00866383
attn_0_0_outputs,_,-0.062266033,0.05388331,0.6329305
attn_0_0_outputs,_,0.056333736,-0.5807823,0.44202483
attn_0_0_outputs,_,0.038705107,-0.124247566,0.5376861
attn_0_0_outputs,_,0.44006097,-0.49860254,1.1692348
attn_0_0_outputs,_,0.26106358,-0.10803599,0.8992093
attn_0_0_outputs,_,-0.0886911,0.03852499,0.3681665
attn_0_0_outputs,_,-1.2969724,1.2353762,0.2558714
attn_0_0_outputs,_,-0.5663159,0.07573645,1.0464731
attn_0_0_outputs,_,-0.3729045,-0.15460588,0.21289943
attn_0_0_outputs,_,-0.8255773,0.4839236,1.227563
attn_0_0_outputs,_,-0.41532424,0.34946084,0.8847345
attn_0_0_outputs,_,-0.3869723,0.7853318,-0.5809286
attn_0_0_outputs,_,0.06411255,0.8043016,-1.5969331
attn_0_0_outputs,_,1.061712,0.1784268,-0.7633214
attn_0_0_outputs,_,0.1722282,-1.3158284,-1.3635621
attn_0_0_outputs,_,-0.4186977,-0.29147303,-0.24824399
attn_0_0_outputs,_,-0.44488987,0.55999774,-0.33819762
attn_0_0_outputs,_,0.49018598,-0.9284031,0.3507791
attn_0_0_outputs,_,-0.82745117,-0.13907993,-0.21084917
attn_0_0_outputs,_,0.32914838,-0.36641076,-0.3790108
attn_0_0_outputs,_,-0.5272292,0.46029237,0.10968425
attn_0_0_outputs,_,-0.27178657,0.5242053,0.050862208
attn_0_0_outputs,_,0.07239555,1.3335147,-0.8805524
attn_0_0_outputs,_,-0.12831835,0.665404,-0.52558166
attn_0_0_outputs,_,-0.62263596,0.8073806,0.15374665
attn_0_0_outputs,_,0.034407217,0.34010202,-0.8852812
attn_0_0_outputs,_,0.873407,-0.698211,-0.31958428
attn_0_0_outputs,_,-0.097795,-0.4878468,0.46700704
attn_0_0_outputs,_,-0.36253646,-0.24929275,-0.39954185
attn_0_0_outputs,_,-0.17518926,-0.89525604,0.02838603
