feature,value,F,P,T
attn_0_0_outputs,(,-0.059275758,-0.3677418,-0.2400826
attn_0_0_outputs,),0.49559388,-0.7329474,-0.2264295
attn_0_0_outputs,<pad>,0.52111584,-0.053049278,0.1880025
attn_0_0_outputs,<s>,0.5494332,-0.6612274,-0.6945093
attn_0_0_outputs,_,0.10548816,0.17528865,-1.1465328
attn_0_0_outputs,_,-0.05499097,0.6404545,-0.049517296
attn_0_0_outputs,_,0.67719537,0.28922483,-0.85440916
attn_0_0_outputs,_,0.3971314,0.71371394,-1.12437
attn_0_0_outputs,_,-0.2490267,0.26594302,0.0357461
attn_0_0_outputs,_,-1.6795641,0.39720172,0.7022483
attn_0_0_outputs,_,-0.25517264,0.35221115,-0.3042348
attn_0_0_outputs,_,0.58587813,-0.017610531,-0.24401286
attn_0_0_outputs,_,0.80805016,0.84945834,-1.114462
attn_0_0_outputs,_,-0.6934711,0.18390386,-0.6435632
attn_0_0_outputs,_,-0.21606888,1.2080797,0.6249576
attn_0_0_outputs,_,-0.3176923,1.3405125,0.16530703
attn_0_0_outputs,_,-0.4098253,0.1964202,-0.26655257
attn_0_0_outputs,_,-0.7501531,1.0778141,0.20832878
attn_0_0_outputs,_,-0.52868354,0.57846314,0.36312264
attn_0_0_outputs,_,-0.10639035,0.29712567,-0.6082337
attn_0_0_outputs,_,-1.9688243,0.53168726,-0.5491311
attn_0_0_outputs,_,-0.40126494,1.2589852,-0.45561948
attn_0_0_outputs,_,-0.8901364,-0.1224729,0.5496596
attn_0_0_outputs,_,-1.4942122,1.3837622,0.74430114
attn_0_0_outputs,_,-1.4310478,0.90895927,0.3219533
attn_0_0_outputs,_,-0.80560696,1.161568,0.3077242
attn_0_0_outputs,_,0.105002925,-0.2021065,1.6698829
attn_0_0_outputs,_,0.75540507,-0.25212651,-0.15470111
attn_0_0_outputs,_,1.8857025,0.41808298,0.7239769
attn_0_0_outputs,_,1.0450375,0.49094892,0.24540997
attn_0_0_outputs,_,0.540916,-0.642487,-0.04782462
attn_0_0_outputs,_,-0.5823792,-0.35273752,-0.033577513
attn_0_0_outputs,_,-0.059095718,-0.16440238,-0.4937241
attn_0_0_outputs,_,1.1145188,0.38308197,-0.050445568
attn_0_0_outputs,_,-0.20734544,-0.6013071,-0.58478355
attn_0_0_outputs,_,0.22379944,-0.2028338,-0.587312
attn_0_0_outputs,_,-0.26313674,-0.19442931,-0.391326
attn_0_0_outputs,_,0.1499669,-0.9605398,-0.71756446
attn_0_0_outputs,_,-0.1534064,1.5517873,-0.431018
attn_0_0_outputs,_,0.58375597,0.80874354,-0.3151525
attn_0_0_outputs,_,-0.58441687,0.45734435,0.15774159
attn_0_0_outputs,_,0.40708187,0.6507054,-0.5042526
attn_0_0_outputs,_,-0.34255734,-0.26532173,-1.0659006
attn_0_0_outputs,_,0.77947146,-0.053428635,-0.37968606
