feature,value,1,2,3,4,5,6
attn_0_0_outputs,0,-0.07742694,-0.034914866,0.05342556,0.19122218,0.5799733,2.7600684
attn_0_0_outputs,1,-0.36808693,-0.29604203,-0.20847224,-0.03164509,0.21624498,2.1015563
attn_0_0_outputs,10,-0.34039256,0.9501854,0.18737082,0.074578226,0.34510836,0.009769752
attn_0_0_outputs,11,0.71511704,-0.88062066,-0.96920997,0.46770257,0.49169496,-0.1622175
attn_0_0_outputs,12,0.20888199,-0.054620493,0.04763136,0.21488279,-0.34697482,0.7429229
attn_0_0_outputs,13,0.2976897,-0.39021924,1.1963545,0.14491963,-0.055636853,-0.008072863
attn_0_0_outputs,14,0.33164576,0.2197279,-0.11546041,0.018426867,-0.23075864,-0.45699802
attn_0_0_outputs,15,0.18117642,-0.038992316,0.6299665,-0.5968451,0.71086985,-0.45439208
attn_0_0_outputs,16,0.15568343,0.20382133,0.26750976,0.42435178,-0.31444287,-0.2850983
attn_0_0_outputs,17,-0.04416903,-0.5488501,0.21356118,-0.28604877,-0.079232655,-0.016256152
attn_0_0_outputs,18,-0.16801748,-0.3869305,0.13228495,1.1425462,-0.00983416,0.5218607
attn_0_0_outputs,19,-0.16718465,-0.6684424,-0.24031898,0.006697749,0.102552734,0.030546127
attn_0_0_outputs,2,-0.35090822,-0.40049028,0.052573953,0.017458927,0.54307294,2.301935
attn_0_0_outputs,3,-0.24720532,-0.29778743,0.16836093,0.30768976,0.7745634,2.486821
attn_0_0_outputs,4,-0.059399255,-0.08668853,0.14648196,0.45114285,0.53770196,1.4918997
attn_0_0_outputs,5,0.21887594,0.2856696,0.67489314,0.19796091,0.66876256,1.1148063
attn_0_0_outputs,6,-0.019336494,0.18558449,0.10373525,-0.021661688,-0.86452556,0.5947653
attn_0_0_outputs,7,-0.1452095,0.18138236,0.22396024,0.035503883,-0.69357634,-3.2022915
attn_0_0_outputs,8,0.63954824,-0.47824112,0.1132372,1.1781029,1.6013728,-2.6966517
attn_0_0_outputs,9,-0.31304288,0.4291268,0.2851361,0.98397994,0.7596251,-1.6898636
attn_0_1_outputs,0,-0.31442276,0.25470737,-0.7653261,0.123165324,0.12579568,0.24306439
attn_0_1_outputs,1,-0.12684849,0.4322765,-0.28053957,0.3617801,0.3283194,0.9301903
attn_0_1_outputs,10,0.18178667,0.5087952,0.072279416,-0.4695776,0.18563232,-0.34270638
