feature,value,F,P,T
attn_0_0_outputs,(,-1.4442046,-0.40460485,-0.4098548
attn_0_0_outputs,),1.5370742,-0.043680873,-0.8328321
attn_0_0_outputs,<pad>,0.21773943,0.036594328,-0.18987799
attn_0_0_outputs,<s>,-1.5895512,0.94473493,-1.5482047
attn_0_0_outputs,_,-1.2436829,0.16866559,-0.4328938
attn_0_0_outputs,_,0.5489336,0.07504292,-0.9359157
attn_0_0_outputs,_,0.45191672,0.027495688,-0.5199482
attn_0_0_outputs,_,-0.653515,0.84839356,-0.055283204
attn_0_0_outputs,_,0.22634916,-0.14837177,0.42481512
attn_0_0_outputs,_,-0.08808731,0.5993464,0.38733977
attn_0_0_outputs,_,-0.2088841,0.23613966,-0.093846306
attn_0_0_outputs,_,0.6428211,0.38127404,-0.69982225
attn_0_0_outputs,_,-0.22403222,0.35177636,0.105639406
attn_0_0_outputs,_,-0.3072807,0.3100023,0.810177
attn_0_0_outputs,_,-0.50948113,0.14794502,0.7289935
attn_0_0_outputs,_,-0.5515114,0.4289746,0.5691188
attn_0_0_outputs,_,-0.06642316,0.51624817,1.2663702
attn_0_0_outputs,_,-0.5415259,0.22897749,-1.6652156
attn_0_0_outputs,_,0.6130812,-0.5594169,-0.20037483
attn_0_0_outputs,_,-0.08105707,0.77470815,-0.81357926
attn_0_0_outputs,_,-0.1816398,0.0082986215,-0.5013284
attn_0_0_outputs,_,0.15733196,-0.25251803,-0.30800164
attn_0_0_outputs,_,-0.013098871,-0.5059963,0.57057625
attn_0_0_outputs,_,-0.32046482,0.6988398,0.18966228
attn_0_0_outputs,_,0.588174,-0.2067565,-0.64592046
attn_0_0_outputs,_,-0.902894,0.05826885,-0.8454615
attn_0_0_outputs,_,-0.3260144,-0.12827243,0.43095666
attn_0_0_outputs,_,-0.54199576,-1.0810581,-1.5667487
attn_0_0_outputs,_,-1.0323064,0.7414498,0.033337146
attn_0_0_outputs,_,0.7365163,-0.32537237,0.8273675
attn_0_0_outputs,_,-0.2122983,-0.13842909,0.694546
attn_0_0_outputs,_,0.25034732,-0.293688,-0.3513397
attn_0_0_outputs,_,-0.23165421,-0.5002805,0.7040314
attn_0_0_outputs,_,-0.1991428,0.37774554,0.82432204
attn_0_0_outputs,_,-0.3674043,0.65539575,-0.2870512
attn_0_0_outputs,_,-0.5056233,0.13033648,0.62811667
attn_0_0_outputs,_,0.17647395,0.38270444,-0.31721565
attn_0_0_outputs,_,-0.042238444,-0.42202538,-0.25579298
attn_0_0_outputs,{,0.053349346,-0.16685535,1.4533662
attn_0_0_outputs,},1.3949556,-0.44372654,-0.92301726
attn_0_1_outputs,(,0.12033127,0.02784362,-0.9170247
attn_0_1_outputs,),0.9017289,-0.70287955,-0.46125266
attn_0_1_outputs,<pad>,0.2029936,-0.24957292,-0.9064746
attn_0_1_outputs,<s>,0.36194944,-0.025817826,-0.35878432
attn_0_1_outputs,_,-0.69502145,0.09916702,-0.7569498
attn_0_1_outputs,_,-0.43955594,0.059253514,-0.55748343
attn_0_1_outputs,_,-0.7722905,0.74134386,0.4343245
attn_0_1_outputs,_,-0.76727676,0.24784099,0.31707856
attn_0_1_outputs,_,-0.35486794,0.26901948,-0.15133297
attn_0_1_outputs,_,-0.14678143,0.031442188,-0.06725307
attn_0_1_outputs,_,0.060314965,0.0699456,-0.66534203
attn_0_1_outputs,_,-0.2608852,0.31672803,-0.08565808
attn_0_1_outputs,_,-0.821466,0.482456,1.247364
attn_0_1_outputs,_,-0.13863558,0.23010716,-0.0015602785
attn_0_1_outputs,_,-0.26727793,-0.22400369,0.58592176
attn_0_1_outputs,_,-0.28496495,-0.38834962,-0.091035925
attn_0_1_outputs,_,-0.31162113,0.22793826,0.77996737
attn_0_1_outputs,_,-0.3365579,1.1944432,-1.0350871
attn_0_1_outputs,_,0.34345785,0.7065353,0.14838675
attn_0_1_outputs,_,-0.1305102,0.12682807,0.36038417
attn_0_1_outputs,_,0.031331312,0.11312759,-0.58255404
attn_0_1_outputs,_,0.7950103,-0.0041642706,1.2992895
attn_0_1_outputs,_,1.096133,-0.67322546,-0.05590069
attn_0_1_outputs,_,-0.4607611,-0.097211175,-0.81999993
attn_0_1_outputs,_,0.13351455,-0.42672488,0.6922552
attn_0_1_outputs,_,-0.9210944,-0.3301689,0.36487907
attn_0_1_outputs,_,-0.10153569,0.66800624,0.25827342
attn_0_1_outputs,_,-0.28081313,-0.8094472,-0.19105937
attn_0_1_outputs,_,-0.29868343,-0.31784537,-0.15682633
attn_0_1_outputs,_,0.4211301,0.2517698,-0.08926486
attn_0_1_outputs,_,-0.15646419,-0.9387299,-1.073611
attn_0_1_outputs,_,-0.009026658,0.26701254,-0.4060187
attn_0_1_outputs,_,0.4766582,0.118767224,-0.28922868
attn_0_1_outputs,_,-0.33314198,-0.19507173,-1.0621946
attn_0_1_outputs,_,-0.88404787,-0.5220782,-0.2690152
attn_0_1_outputs,_,0.4946049,0.58326244,-0.18651472
attn_0_1_outputs,_,0.46028888,0.42141247,-0.20837699
attn_0_1_outputs,_,0.16852754,-0.10327803,-0.5540971
attn_0_1_outputs,{,0.15086205,-0.057936147,-0.97305083
attn_0_1_outputs,},0.8432423,-0.23096296,-0.03401327
attn_0_2_outputs,(,-0.38798335,0.15661167,-0.72643214
attn_0_2_outputs,),-0.09131046,0.2815104,1.0567126
attn_0_2_outputs,<pad>,-0.31249774,-0.26974595,-0.3339165
attn_0_2_outputs,<s>,-0.11510065,0.16496995,0.2428823
attn_0_2_outputs,_,0.13382407,-0.4676987,-0.015463114
attn_0_2_outputs,_,0.72886705,0.60338914,-0.5667823
attn_0_2_outputs,_,-0.18169284,0.9285033,-0.12202182
attn_0_2_outputs,_,0.31094965,-0.25677884,-0.13398133
attn_0_2_outputs,_,-0.1745211,0.84734076,-0.6078306
attn_0_2_outputs,_,0.2880293,0.01589708,-0.6597744
attn_0_2_outputs,_,0.08353384,0.31289285,0.015246954
attn_0_2_outputs,_,0.23011534,0.4865603,0.17620137
attn_0_2_outputs,_,-0.19466114,0.15666679,0.55778015
attn_0_2_outputs,_,-0.17875195,0.19346826,-0.13438053
attn_0_2_outputs,_,-0.53017926,0.86025155,0.58103234
