feature,value,1,10,11,12,13,2,3,4,5,6,7,8,9
attn_0_0_outputs,0,4.879603,-12.632915,-13.970218,-15.509299,-15.81337,4.2000117,2.0703084,12.085237,6.4679914,1.8290405,-1.7899164,-6.1854305,-10.739928
attn_0_0_outputs,1,2.8057091,-11.478845,-11.640068,-13.889983,-14.447331,2.8700323,0.7644806,9.14349,4.168865,0.2790622,-2.6729348,-6.607029,-10.313899
attn_0_0_outputs,10,2.959766,-11.578976,-10.827407,-13.342626,-16.668465,3.1048925,1.1002614,9.627038,4.710848,0.8214138,-2.1985836,-5.959528,-10.08966
attn_0_0_outputs,11,3.2007377,-12.363364,-10.086487,-12.77996,-13.32479,2.7791717,0.7931405,9.645655,4.6554084,0.7362483,-2.2818313,-5.9391136,-9.966234
attn_0_0_outputs,12,2.784624,-10.833776,-10.075082,-14.355473,-16.400082,2.7608893,0.8306297,10.070143,5.068151,0.9872093,-2.0535693,-5.7530537,-9.394303
attn_0_0_outputs,13,2.9551747,-11.1498,-12.466487,-13.820629,-15.620315,2.9315336,1.0159543,9.769765,4.7512026,0.81625056,-2.2461503,-5.8817115,-10.052209
attn_0_0_outputs,14,3.202044,-10.704006,-9.512691,-12.254032,-14.429576,2.9592268,1.0327097,10.5189905,5.6166906,1.7245044,-1.4259189,-5.125899,-8.788084
attn_0_0_outputs,15,2.962114,-11.345837,-10.32343,-13.30575,-15.9758005,2.9877036,1.0200819,10.352654,5.2705317,1.2661002,-1.7522264,-5.502771,-9.400999
attn_0_0_outputs,16,3.7304318,-9.794836,-9.402478,-12.969948,-11.900654,3.3037288,1.3567597,10.936709,6.0183997,2.0681987,-0.9137633,-4.536849,-8.235641
attn_0_0_outputs,17,3.3255074,-10.18718,-9.297429,-11.305728,-7.358262,3.3849287,1.4103824,10.543296,5.6312222,1.9700769,-0.95691794,-4.5981736,-8.453957
attn_0_0_outputs,18,3.0370824,-10.078035,-9.720075,-12.165678,-14.286641,3.3741727,1.4025975,11.105383,6.1527643,2.1933866,-0.80016583,-4.4853234,-8.053231
attn_0_0_outputs,19,5.177063,-9.026845,-9.733493,-12.514079,-12.64581,4.125453,2.135017,11.027499,6.1634955,2.4138489,-0.5962392,-3.9030523,-7.9145865
attn_0_0_outputs,2,2.868112,-11.905403,-11.577825,-12.714876,-16.475903,2.1857858,0.18944095,9.058542,4.150044,0.19721882,-2.8563125,-6.4433584,-10.216586
attn_0_0_outputs,20,3.0210443,-10.179711,-8.923756,-12.123103,-14.374005,4.109694,2.3458774,11.297586,6.268534,2.4062643,-0.55743915,-4.1902924,-8.098282
attn_0_0_outputs,21,4.796493,-8.807323,-11.986554,-13.121004,-7.87305,4.301904,2.3838181,11.9497795,7.054426,3.104742,0.03810566,-3.4471335,-7.5407567
attn_0_0_outputs,22,3.8952272,-8.760912,-8.594979,-5.527402,-13.911362,4.300695,2.4364648,12.2987,7.464136,3.4984894,0.5494459,-3.1626155,-6.914071
attn_0_0_outputs,23,4.2365394,-8.600213,-8.393723,-10.15644,-12.788356,4.2614036,2.6430826,12.020775,7.154564,3.273284,0.33936158,-3.2372007,-7.1227407
attn_0_0_outputs,24,3.4726505,-9.142766,-8.333561,-11.672755,-11.6709385,4.8093605,3.060229,12.4671955,7.6017537,3.6496274,0.5673512,-3.0181372,-6.721626
attn_0_0_outputs,25,5.2347326,-8.28704,-8.135261,-11.450911,-13.107493,4.6590157,2.6988332,12.408759,7.6205406,3.7716422,0.98071545,-2.6272962,-6.22916
attn_0_0_outputs,26,4.7971835,-7.2225623,-10.828844,-10.483492,-11.428148,5.6244755,3.7357757,12.881154,8.222522,4.307095,1.3259374,-2.43619,-6.032757
attn_0_0_outputs,27,4.7979255,-6.8656507,-9.15897,-9.695317,-10.084073,6.1644483,4.3001466,13.65559,8.610466,4.532223,1.6622629,-2.1480885,-6.2585354
attn_0_0_outputs,28,4.2560863,-7.0066085,-5.815898,-9.7795725,-10.279005,5.835786,3.8860598,14.175884,9.390773,5.511451,2.4485073,-1.1780524,-5.1637177
attn_0_0_outputs,29,6.0658956,-6.184307,-4.6064625,-8.358942,-8.783275,5.2879806,3.2186165,14.365077,9.766513,5.882037,2.8267484,-0.5805813,-4.6395373
attn_0_0_outputs,3,2.4224432,-11.727197,-12.663328,-14.026944,-15.289231,2.8236825,0.70451295,9.2478895,4.1350665,0.16476768,-2.9003346,-6.6375537,-10.688248
attn_0_0_outputs,30,0.8896594,-0.42271483,-0.58245474,-0.4540564,-0.16206531,0.37624583,0.49657154,0.43520382,0.36750266,1.1775042,-0.23582336,-1.2372868,-0.7035483
attn_0_0_outputs,31,0.28788903,-0.69805765,-0.37571752,-0.5919074,-0.4072339,0.362399,0.50718755,-0.81803626,0.60164756,0.769529,-0.18544371,-0.3162875,-0.43507093
attn_0_0_outputs,32,0.87319005,-1.0823724,-0.55810744,-0.8141568,-0.71033156,0.188959,0.2737311,-0.072479255,0.8149926,1.1274573,-0.016615706,0.17546327,-0.36816102
attn_0_0_outputs,33,0.5566073,-1.0860081,-0.9748931,-0.52361,-0.47111392,0.7921738,0.5365972,-0.1244028,-0.06777748,0.5301387,0.123759136,0.16700205,-0.65921646
attn_0_0_outputs,34,0.40941942,-0.92758185,-0.54768574,-0.8521491,-0.4213462,0.13323264,0.44240856,-0.3745272,0.35433075,0.82651484,0.21448575,-0.006442341,-0.86629
attn_0_0_outputs,35,0.31228897,-0.96202606,-0.092970766,-0.83895075,-0.5537189,-0.040885825,1.0015248,-0.34118453,0.8120108,1.2514017,-0.36763322,-0.16490434,-1.0516804
attn_0_0_outputs,36,-0.18450995,-0.71144766,-1.1119336,-0.527716,-0.14911215,0.2547958,0.48895806,-0.11132818,0.10701815,1.3941205,-0.38262707,-0.5181356,0.061258335
