feature,value,F,P,T
attn_0_0_outputs,(,-0.3536672,0.23181444,-0.26237303
attn_0_0_outputs,),1.3047594,-1.0125451,0.38215747
attn_0_0_outputs,<pad>,0.341352,0.8159287,0.7976792
attn_0_0_outputs,<s>,0.2705988,-0.06572428,-0.25621754
attn_0_0_outputs,_,-0.6954478,-0.5940934,0.0014472026
attn_0_0_outputs,_,0.32376742,-0.07970835,0.8427429
attn_0_0_outputs,_,-0.4121629,0.5114087,-1.0077264
attn_0_0_outputs,_,-0.42266893,0.33473495,0.03632503
attn_0_0_outputs,_,-0.10503956,0.20614627,0.23074478
attn_0_0_outputs,_,-0.6404816,-0.25729194,-0.70683247
attn_0_0_outputs,_,-0.4814723,-1.1699423,0.16669436
attn_0_0_outputs,_,0.31086338,-0.07392595,-0.46040276
attn_0_0_outputs,_,0.6739924,-0.5828638,-0.8218176
attn_0_0_outputs,_,0.32448357,-0.33357114,-0.124768816
attn_0_0_outputs,_,-0.2060386,-0.0038870499,-0.8565539
attn_0_0_outputs,_,-0.07971267,0.5726139,-0.8735814
attn_0_0_outputs,_,0.061902974,0.07753931,-0.608505
attn_0_0_outputs,_,0.2655222,0.5330857,0.1428157
attn_0_0_outputs,_,0.9274517,0.25739336,-1.120932
attn_0_0_outputs,_,0.83344334,0.16764659,-0.20791103
attn_0_1_outputs,(,-0.3903175,0.494585,-0.6641996
attn_0_1_outputs,),1.2203426,-1.9906849,0.7762019
attn_0_1_outputs,<pad>,-0.020558242,-0.41976723,0.1502466
attn_0_1_outputs,<s>,0.59552133,0.044349857,-0.1335905
attn_0_1_outputs,_,0.39284953,-0.25497764,0.43050689
attn_0_1_outputs,_,0.4735059,-0.12633328,-0.2992971
attn_0_1_outputs,_,0.34228945,0.61201286,-0.30965918
attn_0_1_outputs,_,0.8500342,0.7213336,0.13080186
attn_0_1_outputs,_,0.575254,-0.20772663,-0.443359
attn_0_1_outputs,_,-0.0011094974,0.7702755,-0.8804313
attn_0_1_outputs,_,0.19453263,1.3756483,0.21725836
attn_0_1_outputs,_,-0.062507786,-0.23637891,-0.09737695
attn_0_1_outputs,_,-0.18014042,0.043572035,-0.6730661
attn_0_1_outputs,_,0.8154227,-0.10892933,0.14333197
attn_0_1_outputs,_,0.014271989,0.01812287,-0.07461009
attn_0_1_outputs,_,0.5698374,0.8974017,-0.017678903
attn_0_1_outputs,_,0.9893507,0.6494537,-0.19303837
attn_0_1_outputs,_,-0.7524372,0.22932166,-0.21178503
attn_0_1_outputs,_,-0.13344249,-0.19395293,-0.26886606
attn_0_1_outputs,_,0.6362926,0.3709643,-0.25519118
attn_0_2_outputs,(,-0.12710717,0.37986955,-0.35208553
attn_0_2_outputs,),1.2286487,-0.51548463,0.09241998
attn_0_2_outputs,<pad>,0.37460297,-0.77563936,-0.49478596
attn_0_2_outputs,<s>,-0.21051267,0.5578562,-0.24209762
attn_0_2_outputs,_,0.48280302,-0.29596877,0.14663917
attn_0_2_outputs,_,1.4505184,-0.24403414,0.40373987
attn_0_2_outputs,_,-0.037242733,-0.24754483,-0.52197784
attn_0_2_outputs,_,0.8568578,-0.3643485,-0.060365476
attn_0_2_outputs,_,0.51716244,-0.049207974,0.28081748
attn_0_2_outputs,_,0.19208527,0.644585,-0.6282971
attn_0_2_outputs,_,-0.04502276,-0.68051183,-0.73990375
attn_0_2_outputs,_,-0.8787253,1.0908749,0.14671808
attn_0_2_outputs,_,-0.6380798,0.7241705,0.62346226
attn_0_2_outputs,_,-0.08838253,0.23390545,-0.32858497
attn_0_2_outputs,_,-0.8437975,0.32865268,0.57545483
attn_0_2_outputs,_,0.20919953,0.095485926,0.1521377
attn_0_2_outputs,_,-0.68531585,-0.36753622,-0.61162347
attn_0_2_outputs,_,-1.1361997,0.3562563,-0.49959558
attn_0_2_outputs,_,0.4077471,-0.55554235,-0.29863694
attn_0_2_outputs,_,-0.22861278,-0.089228675,-0.13788295
attn_0_3_outputs,(,-0.082445145,0.21145402,-0.45494783
attn_0_3_outputs,),1.137376,-1.2465065,-0.1856404
