feature,value,F,P,T
attn_0_0_outputs,(,-0.12533197,0.42411846,-0.14570963
attn_0_0_outputs,),0.13616279,0.46166912,-0.3628082
attn_0_0_outputs,<pad>,0.42098993,-0.11080554,1.3820167
attn_0_0_outputs,<s>,0.4985862,0.93839264,-0.5413913
attn_0_0_outputs,_,-0.26721045,0.08630748,-0.6721367
attn_0_0_outputs,_,1.0141394,0.41629472,0.1133593
attn_0_0_outputs,_,-0.32008153,-0.4366006,-0.07163516
attn_0_0_outputs,_,0.13319506,0.9255115,-0.31952068
attn_0_0_outputs,_,-0.059604518,0.24031706,-0.26610112
attn_0_0_outputs,_,-0.545805,-0.52956337,-0.837529
attn_0_0_outputs,_,1.001044,-0.589115,0.31689045
attn_0_0_outputs,_,0.7411266,-1.8637065,-0.9110567
attn_0_0_outputs,_,0.006693215,-0.68252134,0.5683906
attn_0_0_outputs,_,0.2275098,-1.1318984,-0.21669951
attn_0_0_outputs,_,-0.81727934,-0.67169404,0.2292904
attn_0_0_outputs,_,0.76328534,-0.49409828,-0.093497165
attn_0_0_outputs,_,0.067627385,0.10240942,-0.01475536
attn_0_0_outputs,_,0.1068236,-0.8280648,-0.07618604
attn_0_0_outputs,{,0.5265429,0.8231547,0.38124624
attn_0_0_outputs,},0.12975127,-0.43174243,0.71220475
attn_0_1_outputs,(,0.93870544,-0.08588364,0.79624677
attn_0_1_outputs,),0.2565882,1.013202,-1.7636023
attn_0_1_outputs,<pad>,-0.07403985,0.5588592,-0.3852105
attn_0_1_outputs,<s>,-0.19286633,0.8190492,-0.76945573
attn_0_1_outputs,_,-0.47396857,0.19226353,0.19754343
attn_0_1_outputs,_,-0.3865203,-0.0524432,-1.4993906
attn_0_1_outputs,_,0.019596698,0.2964982,0.8448675
attn_0_1_outputs,_,-0.89239055,-0.2236147,-0.9218607
attn_0_1_outputs,_,0.89536214,-0.04940591,0.3805667
attn_0_1_outputs,_,-0.9155752,0.1624681,-0.44065782
attn_0_1_outputs,_,0.6204632,0.3026048,-1.0931938
attn_0_1_outputs,_,0.8810151,-0.50277627,-0.30297872
attn_0_1_outputs,_,-0.08918706,-0.25404927,0.32493952
attn_0_1_outputs,_,0.45602798,-0.09603666,-0.13124934
attn_0_1_outputs,_,0.50225204,-0.12111666,1.0790547
attn_0_1_outputs,_,0.14031225,-0.4693177,0.07356586
attn_0_1_outputs,_,0.25508368,0.4378751,-0.6078288
attn_0_1_outputs,_,-0.24754137,-0.30741066,1.0530652
attn_0_1_outputs,{,0.5977854,0.25255734,2.51608
attn_0_1_outputs,},0.25858647,0.7079815,-1.6989167
attn_0_2_outputs,(,0.32453454,1.08371,-1.4006705
attn_0_2_outputs,),0.53524464,-1.5871269,0.17578389
attn_0_2_outputs,<pad>,-0.7210818,0.06255607,0.25736135
attn_0_2_outputs,<s>,0.23474993,0.3631535,-0.22885394
attn_0_2_outputs,_,1.3940574,0.26902172,-1.062583
attn_0_2_outputs,_,0.5894601,-0.95720667,-0.05760978
attn_0_2_outputs,_,0.8552532,-0.09760265,-0.98775333
attn_0_2_outputs,_,1.3261323,-0.46617642,-0.7462081
attn_0_2_outputs,_,0.25926137,0.68778986,-0.060047373
attn_0_2_outputs,_,-0.12481773,-1.0881891,0.34122851
attn_0_2_outputs,_,-0.07969496,-1.0951191,0.45657858
attn_0_2_outputs,_,0.011387978,-0.74199384,-0.5487925
attn_0_2_outputs,_,0.1966711,-0.4330928,-8.656339e-05
attn_0_2_outputs,_,-0.019801032,0.39954656,0.29871362
attn_0_2_outputs,_,-0.6423878,-0.66595685,0.70723635
attn_0_2_outputs,_,0.27224463,-0.47911447,-1.0189768
attn_0_2_outputs,_,-0.30048674,-0.27672496,0.8932072
attn_0_2_outputs,_,-0.3876649,0.58952343,0.6153783
