feature,value,F,P,T
attn_0_0_outputs,(,-0.36265117,-0.27749214,-0.78502446
attn_0_0_outputs,),0.43439037,0.30223766,0.5491373
attn_0_0_outputs,<pad>,-0.6289798,-0.27164105,0.014440836
attn_0_0_outputs,<s>,0.14263415,-0.4177866,0.2950487
attn_0_0_outputs,_,0.34047237,0.34478942,-0.38691375
attn_0_0_outputs,_,-0.011287717,0.5506114,0.091794506
attn_0_0_outputs,_,-0.32622758,0.71692085,-0.19476914
attn_0_0_outputs,_,0.10125824,0.6512234,-0.23896122
attn_0_0_outputs,_,-1.0699528,-0.26553372,-0.96504986
attn_0_0_outputs,_,-0.21275072,0.67024046,0.94699776
attn_0_0_outputs,_,0.335061,1.0480771,0.37343138
attn_0_0_outputs,_,-0.6508343,0.49764097,0.61861426
attn_0_0_outputs,_,-1.023116,0.7495846,0.15357836
attn_0_0_outputs,_,0.14777648,-0.038204394,0.73813915
attn_0_0_outputs,_,-0.25416616,0.0748231,-0.52438974
attn_0_0_outputs,_,-0.20108257,0.8972491,0.817329
attn_0_0_outputs,_,-0.768063,0.6951252,0.29956183
attn_0_0_outputs,_,-0.3583621,0.68366325,-0.47849157
attn_0_0_outputs,_,0.76809794,-0.3949009,-0.1000922
attn_0_0_outputs,_,-0.020614792,0.8653693,-0.06342965
attn_0_0_outputs,_,-0.082739264,-0.2616523,-0.10458396
attn_0_0_outputs,_,0.58137447,1.0005064,0.21314691
attn_0_0_outputs,_,-0.25631756,-0.013638881,-0.13219881
attn_0_0_outputs,_,-0.9325664,0.4832834,-0.33334577
attn_0_0_outputs,_,-0.51422024,0.367143,-0.9287972
attn_0_0_outputs,_,0.12927163,0.9429249,-0.58732325
attn_0_0_outputs,_,0.058843713,-0.098379165,-0.020507665
attn_0_0_outputs,_,0.85406935,-0.16854069,-1.1093155
attn_0_0_outputs,_,-0.14549328,0.522311,0.05765483
attn_0_0_outputs,_,-0.35208413,-0.004229275,0.08128982
attn_0_0_outputs,_,0.7976523,-0.52914494,-0.2311471
attn_0_0_outputs,_,-0.8195574,-0.08134579,0.029263172
attn_0_0_outputs,_,0.0008401418,-0.59749514,0.99097854
attn_0_0_outputs,_,0.3208412,-0.16350275,-0.84390604
attn_0_0_outputs,_,0.2702782,0.013244787,0.39104384
attn_0_0_outputs,_,-0.5925149,0.9611227,-0.22017804
attn_0_0_outputs,_,0.6706458,-1.3107562,-0.07712453
attn_0_0_outputs,_,0.9248482,-0.27384198,-0.03757155
attn_0_0_outputs,{,-0.3439561,-0.5537558,-0.51255274
attn_0_0_outputs,},-0.06327423,0.19012044,0.1858679
attn_0_1_outputs,(,0.45667988,-0.35079062,-0.94895524
attn_0_1_outputs,),-0.87595385,0.056936044,0.4886351
attn_0_1_outputs,<pad>,-0.5431568,-0.41491652,-0.14725456
attn_0_1_outputs,<s>,-2.7449603,1.3451397,1.7806501
attn_0_1_outputs,_,0.14554796,0.35816568,0.46295267
attn_0_1_outputs,_,0.20423913,0.3383547,-0.16239814
attn_0_1_outputs,_,0.5761377,0.8142567,-0.8293026
attn_0_1_outputs,_,-0.49176878,0.8090953,-0.8605516
attn_0_1_outputs,_,-0.12007166,0.63895625,-0.17792752
attn_0_1_outputs,_,0.51298505,0.5469202,-0.85251147
attn_0_1_outputs,_,-0.74352884,0.94639486,0.4674546
attn_0_1_outputs,_,-0.16858195,-0.2987855,0.6391874
