feature,value,1,2,3,4,5,6
attn_0_0_outputs,0,-0.19929478,-0.11922727,-0.14178428,-0.2794699,0.087974094,-0.0767609
attn_0_0_outputs,1,-0.014211536,0.119211234,0.058462087,0.07902502,0.40312952,0.18330343
attn_0_0_outputs,2,-0.1672286,-0.090960585,-0.1455542,-0.05751166,0.04750852,-0.8745494
attn_0_0_outputs,3,-0.056508195,0.023281243,-0.05536001,-0.12354472,0.26088563,0.23094024
attn_0_0_outputs,4,0.14635818,0.30522788,0.16964334,0.23152763,0.44043103,0.3384713
attn_0_0_outputs,5,-0.15895528,-0.055932794,-0.02222863,0.020606866,0.30700484,0.23718841
attn_0_0_outputs,<pad>,0.20033544,0.11291874,-0.101790234,-0.44837627,-0.04542306,0.05500696
attn_0_0_outputs,<s>,-0.0112089235,-0.0029469712,-0.2723085,-0.43879026,-0.024688918,-0.6383532
attn_0_0_outputs,_,1.2696004,-0.40546903,-0.50873494,0.5880958,-1.4654473,-1.1474271
attn_0_0_outputs,_,1.690911,-0.030617405,-0.36574253,0.4728922,-0.6849261,-0.06849674
attn_0_0_outputs,_,0.80219626,-0.48824546,-0.13302636,-0.52074903,0.29521465,-0.1766109
attn_0_0_outputs,_,1.0983095,-0.6320989,-0.76404166,-1.1392217,-0.16081083,-0.30127448
attn_0_0_outputs,_,1.1910992,0.14523001,-0.81500655,-0.06839002,0.27796745,-0.57062113
attn_0_0_outputs,_,1.1265832,-0.116655745,-1.0639664,-0.9881925,0.47255272,-0.54184765
attn_0_0_outputs,_,1.0678943,-0.26599076,-1.1358826,-0.3518584,0.2943003,-0.14808074
attn_0_0_outputs,_,1.2492402,-0.080873676,-0.97502136,-0.04484612,-0.22633189,-0.99283075
attn_0_0_outputs,_,1.4514326,-0.27193263,-1.1604052,-1.14069,0.26965946,-0.787802
attn_0_0_outputs,_,0.6270144,0.032169096,-1.0491607,-0.29506168,0.26365012,-0.68725634
attn_0_0_outputs,_,1.2175556,-0.14690006,-0.7896481,-0.019717176,-0.19111393,-0.21004242
attn_0_0_outputs,_,0.7225963,-0.63995236,-1.5342801,-0.59793645,0.39092043,-0.5740227
attn_0_0_outputs,_,1.1924295,-0.23845191,-1.092509,0.57399356,0.66652906,-0.26075765
attn_0_0_outputs,_,0.7097754,-0.47456133,-0.6844817,0.715716,0.8548347,-0.80011386
attn_0_0_outputs,_,0.9243727,-0.9561976,-0.7575267,-0.029917296,-0.4482527,-0.71876204
attn_0_0_outputs,_,0.56841,-1.1769434,-1.1921475,0.030150102,0.7737277,-0.5579494
attn_0_0_outputs,_,0.6842864,-0.529843,-1.3682239,0.799037,0.8318796,-0.49951297
attn_0_0_outputs,_,1.0511961,-0.3863671,-0.89769006,0.029639456,0.5179706,-0.077038914
attn_0_0_outputs,_,0.73765504,-0.02254664,-1.2517645,0.22009014,1.5770912,-0.4282511
attn_0_0_outputs,_,0.69612366,-0.13521746,-1.4198731,-0.12045667,0.5910246,-0.15842977
attn_0_0_outputs,_,1.0150276,-0.32257944,-1.1914924,0.10268664,0.5015496,-0.7814368
attn_0_0_outputs,_,0.41218308,-0.83886546,-0.73699677,0.68076086,0.07157882,-0.1580781
attn_0_0_outputs,_,0.9016144,-0.64029646,-1.731464,0.43805307,0.3139456,-0.68891895
attn_0_0_outputs,_,0.8527324,-0.4901253,-1.1657845,1.3614776,-0.65228385,-0.33586606
attn_0_0_outputs,_,0.43823853,-0.17452817,-1.0519345,0.34872824,0.5162518,-0.38895237
attn_0_0_outputs,_,0.8501451,-1.0900753,-0.6330596,1.05208,-0.10503527,-0.26613548
attn_0_0_outputs,_,0.41934833,-0.64201516,-0.25443792,-0.5753898,1.7542042,0.067267455
attn_0_0_outputs,_,0.5675012,-1.7990099,-1.1068455,1.4167814,1.2731111,-0.35121033
attn_0_0_outputs,_,0.0063081966,0.116050966,-1.3500006,1.0303851,0.62819177,0.043708242
attn_0_0_outputs,_,-0.3882394,-0.903636,-0.3495272,1.7555082,0.57802063,-0.3690067
attn_0_0_outputs,_,0.5902152,-1.4659789,1.8866695,-0.15653972,1.8977175,-0.25360253
attn_0_0_outputs,_,0.52243644,0.65153664,-1.3217474,-2.660399,2.1082742,0.4773377
attn_0_0_outputs,_,-0.68417144,0.8617862,0.926778,1.1570966,-0.726441,-0.20468575
attn_0_0_outputs,_,0.2685905,-0.18880415,1.1070735,-0.23465483,-0.06923571,-0.18332893
attn_0_0_outputs,_,-0.21716124,-0.15007067,0.418059,0.36988243,0.4997982,0.027178226
attn_0_0_outputs,_,-1.0116935,0.6843938,1.3452047,-0.13758251,-0.87817115,-0.15307789
attn_0_0_outputs,_,-0.4859454,-0.60783905,0.054891266,0.12614638,0.29179087,-0.24354434
