feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,3.1002672,-0.18525548,-0.21782403,0.37370285,-0.21850796,0.023496768,-6.5451403
attn_0_0_outputs,1,-2.835858,1.697811,-0.18794368,0.2282042,0.68327516,0.538003,-1.009522
attn_0_0_outputs,2,-0.15653814,-1.0324832,-0.24198796,1.0684075,-0.38325784,-0.32747033,0.5816552
attn_0_0_outputs,3,-1.2431449,-1.3831183,0.018793702,0.36775336,0.17626408,0.6275957,-0.2461934
attn_0_0_outputs,4,-1.160493,0.018769182,0.3801025,0.056850612,0.09135222,0.71713954,0.045246232
attn_0_0_outputs,5,-1.2737345,-0.6021833,0.028496983,1.3922952,0.27530316,-0.23703997,0.909322
attn_0_0_outputs,<pad>,-0.42871755,-0.3410908,0.09972567,0.0321877,-0.38027236,-0.6391928,0.5304456
attn_0_0_outputs,<s>,-4.682543,-1.0259401,-0.27382597,0.08785046,-0.1903434,-0.18114258,9.835209
attn_0_0_outputs,_,-0.34649274,0.17751496,-0.60054535,-0.10698318,0.20932356,0.64818823,0.36727715
attn_0_0_outputs,_,-0.014834681,-0.47060955,-0.26261386,-0.60516334,-0.0976231,0.05886361,0.1429672
attn_0_0_outputs,_,-0.162629,-0.2194312,0.29653013,1.0055352,0.060482472,-0.6829828,0.43758887
attn_0_0_outputs,_,0.41956496,-0.85079706,0.09042407,0.17987108,0.85841554,-0.13437629,-0.21767737
attn_0_0_outputs,_,0.17385694,0.25756142,-0.35996923,-0.39017457,0.37169832,-0.5825162,0.31152344
attn_0_0_outputs,_,-0.19685638,0.09002109,-0.085994534,0.5883735,0.002917045,-0.035095237,0.2538188
attn_0_0_outputs,_,-0.81961197,0.79506344,-0.3308572,0.8255788,-0.01843952,0.082600355,0.3558144
attn_0_0_outputs,_,-0.29075286,0.06611775,-0.43492505,0.26079544,-0.091529764,-0.17240886,-0.26768956
attn_0_0_outputs,_,0.091876365,-0.9391038,0.30249143,0.49444315,0.076715,-0.11459516,-0.45980117
attn_0_0_outputs,_,-0.04082842,0.68988866,0.08247712,-0.21702725,0.12073395,0.20410794,-0.0073253
attn_0_0_outputs,_,-0.20743047,-0.49906805,0.4140203,0.026325233,0.040616233,0.1606333,0.19058743
attn_0_0_outputs,_,-0.07736297,0.16734298,0.37089065,0.030035393,0.22181214,-0.4011949,0.47931215
attn_0_1_outputs,0,0.08830157,0.14927408,0.26323292,-0.6687946,0.4479632,0.41907606,0.007227595
attn_0_1_outputs,1,-0.26399624,-0.33708665,-0.12970994,-1.0180957,0.1131978,-0.10419439,0.69762033
attn_0_1_outputs,2,-0.12502274,-0.010716493,-0.15230294,0.8249228,0.2923561,0.0003537787,-0.076933786
attn_0_1_outputs,3,-0.09350651,-0.12544039,0.16568881,0.90313953,0.36015913,0.14588885,-1.1665015
attn_0_1_outputs,4,0.16737024,0.12359435,0.36662218,-0.47540218,0.22938944,0.32129672,-0.026024424
attn_0_1_outputs,5,-0.06662563,0.077535525,0.18548167,0.8921064,0.4547143,0.14026807,0.22152583
attn_0_1_outputs,<pad>,-0.6709038,-0.22087613,-0.39807373,-0.27061406,0.3747312,-0.22715327,0.037183445
