feature,value,F,P,T
attn_0_0_outputs,(,-0.25403005,0.4391233,-0.5351571
attn_0_0_outputs,),0.16143128,-0.6369957,0.010429009
attn_0_0_outputs,<pad>,0.536537,-0.42788985,0.17750917
attn_0_0_outputs,<s>,0.4321193,0.23366107,0.14685543
attn_0_0_outputs,_,1.4543127,-0.5732884,0.57077557
attn_0_0_outputs,_,0.047485564,-0.70043683,-0.9377179
attn_0_0_outputs,_,0.87608784,-0.20825353,0.40825868
attn_0_0_outputs,_,1.2789892,0.24240233,0.1914104
attn_0_0_outputs,_,0.074099906,-0.8434549,-0.7909793
attn_0_0_outputs,_,1.3625548,-0.16452055,-0.7324692
attn_0_0_outputs,_,0.5167837,-0.35075915,0.60336614
attn_0_0_outputs,_,-0.29074112,-0.4227187,-0.6503405
attn_0_0_outputs,_,0.00043566647,0.24210504,0.8828956
attn_0_0_outputs,_,-0.5039737,-0.72936755,0.05606153
attn_0_0_outputs,_,-0.09149555,-0.8162623,-0.3093049
attn_0_0_outputs,_,-0.067923926,0.5781176,0.5031023
attn_0_0_outputs,_,-0.20925967,-0.47800946,0.040101264
attn_0_0_outputs,_,-0.574693,-0.7915812,0.36302695
attn_0_0_outputs,_,0.16043648,-0.3898444,0.44103295
attn_0_0_outputs,_,-0.6156994,-0.3039533,-0.029402627
attn_0_1_outputs,(,0.12097162,1.1286006,-0.097455755
attn_0_1_outputs,),0.16426528,-0.9643835,-0.91631275
attn_0_1_outputs,<pad>,-0.74365747,0.99732935,-0.3378157
attn_0_1_outputs,<s>,0.53445923,1.0072476,1.1133395
attn_0_1_outputs,_,-0.31782806,-0.12245155,0.6487407
attn_0_1_outputs,_,-0.17675075,0.94131815,-0.11095046
attn_0_1_outputs,_,0.028652105,-0.6103734,-0.16015856
attn_0_1_outputs,_,0.5048338,-0.43476415,-0.07309649
attn_0_1_outputs,_,0.6386226,0.42433906,-0.057296984
attn_0_1_outputs,_,-0.5739783,0.033123348,-0.21217993
attn_0_1_outputs,_,-0.009607377,-0.92030066,0.21520777
attn_0_1_outputs,_,-0.42081714,-0.43799597,-0.78596896
attn_0_1_outputs,_,-1.1137549,0.6335757,0.2540178
attn_0_1_outputs,_,0.23263863,-0.37060577,-0.37144256
attn_0_1_outputs,_,-0.86925066,-0.26550004,-0.83825535
attn_0_1_outputs,_,0.29151866,-0.5950272,-0.8009256
attn_0_1_outputs,_,0.1681333,-0.56931317,-0.24041627
attn_0_1_outputs,_,0.54845405,0.4604214,-0.10461707
attn_0_1_outputs,_,-0.90395194,0.88311946,-0.42670733
attn_0_1_outputs,_,-0.008694457,-0.5537787,-0.22319862
attn_0_2_outputs,(,-0.25510448,1.0831932,0.1558442
attn_0_2_outputs,),0.05102984,-0.8093162,-0.6631197
attn_0_2_outputs,<pad>,-0.07453202,-0.061627332,-0.51858217
attn_0_2_outputs,<s>,-0.08132887,0.4438027,0.06045904
attn_0_2_outputs,_,0.50519055,-0.6626936,-0.8091865
attn_0_2_outputs,_,0.3047574,0.7698378,-0.42162135
attn_0_2_outputs,_,0.33801112,-1.1281207,1.1152772
attn_0_2_outputs,_,-0.23063166,-0.7436921,0.044606596
attn_0_2_outputs,_,0.9153728,0.6358724,-0.057166733
attn_0_2_outputs,_,0.28591588,0.24880274,-0.62172675
attn_0_2_outputs,_,0.74007183,-0.020493105,-0.386565
attn_0_2_outputs,_,-0.04370997,-0.22459012,-0.16912125
attn_0_2_outputs,_,0.55758256,-0.18480326,0.7035821
attn_0_2_outputs,_,-1.0889875,0.32280332,-0.06538534
attn_0_2_outputs,_,0.8425824,-0.041309055,-0.26548356
attn_0_2_outputs,_,0.6745008,0.20175844,0.19022876
attn_0_2_outputs,_,0.46369866,0.50949687,0.43019673
attn_0_2_outputs,_,-1.1214588,0.09913086,-0.31515273
attn_0_2_outputs,_,0.40795773,1.0028504,-0.38796547
attn_0_2_outputs,_,-0.30564442,0.01289919,-0.09809594
attn_0_3_outputs,(,-1.2930627,-0.16964339,0.13157988
attn_0_3_outputs,),1.2035185,-1.067341,-0.13942051
attn_0_3_outputs,<pad>,-0.4546994,-0.26883414,0.5559911
attn_0_3_outputs,<s>,0.54548955,-0.5547023,0.07321501
attn_0_3_outputs,_,1.0258485,-0.6256236,-0.56583464
attn_0_3_outputs,_,-0.39402378,-0.34407422,0.2290615
attn_0_3_outputs,_,0.1637695,-0.015535739,-0.15098087
attn_0_3_outputs,_,0.743692,-0.94013023,-0.12547404
attn_0_3_outputs,_,1.2648779,-0.21769527,-1.2571346
attn_0_3_outputs,_,-0.20398019,-0.37858304,-0.6996968
attn_0_3_outputs,_,0.8986941,-0.218165,0.7015531
attn_0_3_outputs,_,-0.19443533,-0.6655023,-0.20986167
attn_0_3_outputs,_,0.32318953,0.31588915,-0.18928431
attn_0_3_outputs,_,0.1263394,0.63711727,-0.25850317
attn_0_3_outputs,_,0.9072269,0.47440267,-0.26656702
attn_0_3_outputs,_,-0.8088213,-0.45560905,-0.51111937
attn_0_3_outputs,_,-0.273308,-0.2799822,0.19498706
attn_0_3_outputs,_,0.5754611,-0.19899157,0.25028238
attn_0_3_outputs,_,0.40814292,-0.54995906,0.04675544
attn_0_3_outputs,_,-0.23150659,-0.40667987,-0.0054192473
attn_0_4_outputs,(,-0.75630826,0.30658984,-0.44019708
attn_0_4_outputs,),-0.14021263,-0.68600476,-0.30938095
attn_0_4_outputs,<pad>,0.090072,-0.58016264,0.16533075
attn_0_4_outputs,<s>,-0.12389445,0.33531106,-0.7779632
attn_0_4_outputs,_,0.89782184,0.13396528,-0.3831395
attn_0_4_outputs,_,-0.4135444,-0.198252,0.3069175
attn_0_4_outputs,_,-0.17948082,0.41830575,0.36362055
attn_0_4_outputs,_,0.19669405,0.16865051,-0.23648694
attn_0_4_outputs,_,0.5273428,-0.17869315,-1.0589855
attn_0_4_outputs,_,-0.5347956,0.05611612,-1.0613662
attn_0_4_outputs,_,-0.17467137,0.2554923,0.31436032
attn_0_4_outputs,_,0.18716449,-0.41072848,-0.522866
attn_0_4_outputs,_,-0.4846763,0.3816874,-0.3347398
attn_0_4_outputs,_,-0.33448985,0.033179116,0.8683154
attn_0_4_outputs,_,0.12218129,-0.6452941,0.19955365
attn_0_4_outputs,_,1.1616769,0.113781594,-0.16430941
attn_0_4_outputs,_,-0.17526563,0.07514922,0.04734095
attn_0_4_outputs,_,-0.2268372,-0.08076909,0.3396676
attn_0_4_outputs,_,-0.43594262,-0.9901401,-0.29349917
attn_0_4_outputs,_,0.18747455,-0.30369192,0.24475501
attn_0_5_outputs,(,-0.3489098,0.7467605,0.09190546
attn_0_5_outputs,),0.14592561,-0.6567968,-0.010924722
attn_0_5_outputs,<pad>,-0.41852963,0.24753608,-0.015233817
attn_0_5_outputs,<s>,0.6341944,0.18877769,0.6041781
attn_0_5_outputs,_,0.2540931,-0.22463356,-0.31657705
attn_0_5_outputs,_,-0.05576594,-0.020395245,-0.018709818
attn_0_5_outputs,_,1.0386306,-0.23024873,-0.4369524
attn_0_5_outputs,_,1.3393587,0.59552395,-0.962205
attn_0_5_outputs,_,0.37241167,-0.51288724,-1.2978742
attn_0_5_outputs,_,-0.25058702,0.06127416,-0.114682555
