feature,value,1,2,3,4,5,6
attn_0_0_outputs,0,-0.0015530792,0.21536057,-0.097190306,-0.7220639,-2.195906,-5.684747
attn_0_0_outputs,1,-0.33719188,-0.20053005,-0.06662327,-0.24595577,0.06674849,0.1386806
attn_0_0_outputs,10,-0.13179117,0.0051064193,0.058596518,-0.05188603,0.18329886,1.1328409
attn_0_0_outputs,11,0.32560587,0.4935386,0.51713055,0.056367617,0.9391118,-0.40004393
attn_0_0_outputs,12,-0.23457894,-0.0055972096,0.18380351,-0.061117925,0.03705209,2.4671776
attn_0_0_outputs,13,0.05944457,0.31868201,0.2437557,-0.063130885,0.64390993,-8.441617
attn_0_0_outputs,14,0.19519961,0.43326175,0.4980335,0.39494395,0.7245554,-6.8465247
attn_0_0_outputs,15,0.115706876,0.22293918,0.37625772,0.24764158,0.5261508,-5.7409782
attn_0_0_outputs,16,0.069698624,0.37934485,0.43462482,0.00718244,0.4453569,-4.9066377
attn_0_0_outputs,17,0.1872569,0.34709165,0.54589957,0.20757157,1.0786772,-3.940769
attn_0_0_outputs,18,0.34358993,0.5594859,0.72302806,0.60889995,0.6488902,-4.202171
attn_0_0_outputs,19,-0.2972014,-0.112225145,0.037830733,-0.46909082,0.15260163,-3.2934456
attn_0_0_outputs,2,-0.13583826,0.10354816,0.060735818,-0.15237272,0.43988892,0.22451156
attn_0_0_outputs,20,0.20957315,0.5673068,0.44873673,0.35687062,0.97913367,-2.7900424
attn_0_0_outputs,21,0.055493705,0.40816453,0.50277835,0.13920146,1.152862,-2.2985532
attn_0_0_outputs,22,-0.042151604,0.14681919,0.18295309,-0.124176584,0.40160108,-2.9240937
attn_0_0_outputs,23,-0.037767455,0.2534899,0.45696685,0.33393317,0.46668875,-1.9268625
attn_0_0_outputs,24,-0.27896225,0.006263247,0.26565337,-0.039603595,0.29370373,-2.1417768
attn_0_0_outputs,25,-2.713492e-05,0.43024763,0.39813834,0.3920959,0.4393075,-1.4162929
attn_0_0_outputs,26,0.3675143,0.6398466,0.81547666,0.44700348,0.8660236,-2.1442826
attn_0_0_outputs,27,-0.30327556,0.09710367,0.34838012,0.15254241,0.007913419,-1.1326293
attn_0_0_outputs,28,0.051988844,0.31771103,0.31359765,0.45114654,-0.033755966,-1.4759738
attn_0_0_outputs,29,-0.42573458,-0.20147265,-0.07284132,-0.07166507,1.8192109,-0.67885154
attn_0_0_outputs,3,-0.35953924,-0.20550846,-0.031549245,-0.31626987,0.12750436,-0.14873606
attn_0_0_outputs,30,0.55438703,0.7454105,0.47094345,0.79255974,-0.2839891,0.15438
attn_0_0_outputs,31,-0.59188956,0.848992,0.016865473,0.4111745,0.43238616,-0.07917101
attn_0_0_outputs,32,-0.9297701,0.775162,-0.5069736,-0.27749702,-0.14890525,0.116401896
attn_0_0_outputs,33,0.08750447,0.17001641,0.67000705,-0.18775466,-0.18393727,-0.33719993
attn_0_0_outputs,34,0.459759,0.7861588,-0.07768703,-0.29973388,0.14272058,-0.6313026
attn_0_0_outputs,35,0.13967758,0.75708777,-0.5208,0.2529641,-0.53737205,-0.11392603
attn_0_0_outputs,36,0.02433153,0.05175883,0.14003934,-0.09689404,0.0072151385,-0.13227293
attn_0_0_outputs,37,0.23463775,0.38815132,-0.45275488,-0.19810879,1.0572382,-0.2906592
attn_0_0_outputs,38,-0.3375602,0.42080984,-0.22042598,-0.10706173,0.89688504,-0.53398216
attn_0_0_outputs,39,0.09580127,0.41438863,-1.3967257,0.4867914,0.3514606,-0.027661107
attn_0_0_outputs,4,0.037117306,0.13027671,0.23922287,0.019482695,0.39375308,0.22162472
attn_0_0_outputs,5,-0.5451962,-0.44361612,-0.27923098,-0.3621861,-0.16349024,0.028838761
attn_0_0_outputs,6,-0.49630255,-0.30623835,-0.21089572,-0.24154353,-0.076962784,-0.18331529
attn_0_0_outputs,7,0.10480259,0.30880347,0.26499537,0.018938674,0.464074,1.1034583
attn_0_0_outputs,8,-0.07921372,0.049551718,0.11380838,-0.03689877,0.31499708,0.39173773
attn_0_0_outputs,9,-0.05420323,0.096587636,0.23568456,0.04525977,0.46362707,0.67652196
attn_0_1_outputs,0,-0.090164,-0.2611779,0.052347787,0.16157171,1.6277047,-0.0036148103
attn_0_1_outputs,1,0.2832752,0.28214332,0.43398952,0.543649,0.2865829,0.6878836
attn_0_1_outputs,2,0.10334744,-0.010810784,-0.114906155,0.20511198,0.86855775,0.29502857
attn_0_1_outputs,3,-0.016930643,-0.04596194,0.115276195,0.25153866,0.5859853,0.5658038
attn_0_1_outputs,4,0.55126506,0.47454622,0.4015306,-0.40959203,-0.6273908,0.12766251
attn_0_1_outputs,5,0.12160381,0.069482885,0.075131625,0.12326532,0.28351852,-0.023391739
attn_0_1_outputs,<pad>,-0.061295595,-0.10672389,-0.12999928,0.05525822,-0.072797626,0.04563781
attn_0_1_outputs,<s>,0.15673392,0.008382013,0.16219331,-0.27539474,-0.76539385,-5.0272493
attn_0_1_outputs,_,-0.30969062,-0.18957742,-0.4551997,0.6029759,-1.2550277,0.28670543
attn_0_1_outputs,_,0.2268027,0.48421687,-0.5152441,0.31901932,-0.61511695,-0.23966643
attn_0_1_outputs,_,-0.41426215,0.6090882,-0.15292944,0.02773675,-0.46146074,-0.6372137
attn_0_1_outputs,_,-0.2441718,0.035854638,0.47621402,-0.06087638,0.39318413,-0.67684007
attn_0_1_outputs,_,-0.25817657,0.22560486,0.0571512,0.32785007,-0.41317555,0.0358435
attn_0_1_outputs,_,-0.17558025,-0.22155993,0.24199224,-0.24192359,0.45283684,-0.58233285
attn_0_1_outputs,_,0.17656553,0.51666486,0.08755142,0.8804337,-0.35347712,-0.98064137
attn_0_1_outputs,_,-0.6742382,0.12003342,0.28275123,0.8440187,-0.524887,-0.32669637
attn_0_1_outputs,_,-0.14466648,0.035594847,0.17053863,0.47028023,0.36957222,-0.18700065
attn_0_1_outputs,_,-0.35819057,0.37043813,0.2680738,1.158749,-0.4303024,0.19898388
attn_0_1_outputs,_,-0.31959924,-0.2933786,0.38577867,1.3006368,0.07454652,-1.094276
attn_0_1_outputs,_,-0.12130075,0.32114553,0.14394,0.2882665,0.39228278,-0.21020284
attn_0_1_outputs,_,-0.2803261,0.500825,0.4528952,0.15875834,0.79801905,-0.25652018
attn_0_1_outputs,_,0.25636426,0.66259736,0.082195096,-0.27345705,-0.02217455,-0.15752086
attn_0_1_outputs,_,-0.120543726,0.2801668,1.2027755,0.9637575,0.46186277,-0.50591886
attn_0_1_outputs,_,-1.2626011,-0.41618484,1.1012084,0.17705892,0.353722,0.50322825
attn_0_1_outputs,_,-0.26020393,0.7571672,0.7872856,1.4645486,-0.9242238,-0.3885654
attn_0_1_outputs,_,-0.5488939,-0.5377195,0.20197895,0.574597,0.87708986,0.121656194
attn_0_1_outputs,_,-0.16497439,0.33010727,1.5357609,0.65398633,0.6965665,-0.6066707
attn_0_1_outputs,_,-0.9245864,0.34255493,0.9437428,0.8041453,-0.8771037,0.61643314
attn_0_1_outputs,_,-0.2383645,-0.07880632,0.2976596,0.8482314,0.004859627,0.32707667
attn_0_1_outputs,_,-0.6805122,0.4692179,0.021172475,-0.48428258,0.92334336,-0.32233715
attn_0_1_outputs,_,0.34514922,0.13553196,-0.4621439,-0.20225333,0.026141195,0.45103565
attn_0_1_outputs,_,0.30978593,0.030923642,0.23243766,-0.9184732,0.7274344,-0.57627356
attn_0_1_outputs,_,0.59557116,-0.3773487,0.7867399,0.3088014,0.48169577,-0.8447722
attn_0_1_outputs,_,0.13253358,0.47330347,-0.7407865,-0.7289053,0.76059985,0.24409899
attn_0_1_outputs,_,-0.21357645,-0.041997023,-0.11791865,-0.014305891,0.09343959,0.19078203
attn_0_1_outputs,_,0.73335624,-0.1681348,-0.12727441,-0.8144914,0.31785434,-0.891934
attn_0_1_outputs,_,-0.021254854,-0.33002704,0.35326907,-0.97544193,1.0201302,-0.9634452
attn_0_1_outputs,_,0.3488976,-0.27275765,0.6216524,0.016665295,0.016163548,0.014000112
attn_0_1_outputs,_,-0.019240737,-0.65215135,0.8091189,-0.51506513,0.49337125,-0.18507603
attn_0_1_outputs,_,0.7100754,1.0263772,-0.49869162,-0.8731522,-0.5795741,-0.44973078
attn_0_2_outputs,0,-0.079277,0.024569472,-0.12554567,0.100348756,-1.1382725,-2.3431976
attn_0_2_outputs,1,0.24013747,0.3222072,0.31949747,0.7520446,0.4041913,0.5252665
attn_0_2_outputs,10,-0.21710207,-0.22250728,-0.17324232,0.21053906,-0.18196264,-0.074636474
attn_0_2_outputs,11,0.24653019,0.37410128,0.3850339,0.49345,0.32006896,0.81138945
attn_0_2_outputs,12,0.19893384,0.3635877,0.419031,0.77905047,0.29034147,1.9569432
attn_0_2_outputs,13,-0.25761047,-0.07844976,0.05618711,0.4165383,0.008843737,-9.504559
attn_0_2_outputs,14,0.10589708,0.18223637,0.086729385,0.6357198,0.11222732,-7.9734044
attn_0_2_outputs,15,0.027982248,0.15490867,0.2893995,0.45160434,0.037494745,-7.3806286
attn_0_2_outputs,16,-0.6512761,-0.49730578,-0.6253303,-0.057381254,-0.5868324,-6.81759
attn_0_2_outputs,17,0.25806776,0.36021295,0.31786302,0.6797966,0.27443975,-4.7933507
attn_0_2_outputs,18,-0.20169903,-0.044998515,-0.03188543,0.4022441,-0.4705656,-5.018607
attn_0_2_outputs,19,-0.4119756,-0.14155066,-0.14262787,0.15491872,-0.09796268,-4.035691
attn_0_2_outputs,2,-0.08918609,0.023021894,0.09136863,0.5404441,0.118214935,0.20893884
attn_0_2_outputs,20,-0.27445865,-0.12901244,-0.19188344,0.39251095,0.298151,-3.738756
attn_0_2_outputs,21,-0.16946697,-0.012512279,0.021607306,0.30858672,0.23316313,-2.3529174
attn_0_2_outputs,22,-0.07924612,0.060643114,0.16935362,0.48143137,0.4971325,-2.2590537
attn_0_2_outputs,23,-0.06495372,0.12420344,0.21671103,0.5987625,0.4735805,-2.0580482
attn_0_2_outputs,24,-0.39472768,-0.13203043,-0.06749778,0.3190816,-0.15327783,-1.9546777
attn_0_2_outputs,25,-0.06668794,0.15208153,0.3864367,0.5750564,0.5674922,-2.3174691
attn_0_2_outputs,26,0.5654338,0.7925329,0.9541192,1.4730552,1.1704395,-1.734839
attn_0_2_outputs,27,-0.027202316,0.08767673,0.3267319,0.8778824,0.22894113,-1.1594414
attn_0_2_outputs,28,-0.34661046,0.12120732,0.21527766,0.6059731,-0.35240817,-2.6060057
attn_0_2_outputs,29,0.10454967,0.37092787,0.4368481,0.34525236,0.85733753,-1.0240662
attn_0_2_outputs,3,-0.15041746,-0.10701347,-0.08563033,0.4242703,-0.17003912,0.29880142
attn_0_2_outputs,30,-0.3791774,0.42447948,0.32642516,0.09130693,0.11950472,-0.48496026
attn_0_2_outputs,31,-0.09118087,0.32777005,-0.39587706,-0.29051867,0.25671297,0.51189035
attn_0_2_outputs,32,-0.08842675,0.025972769,0.63782394,-0.016547127,0.5504294,-0.24314097
attn_0_2_outputs,33,-0.358659,0.29353705,-0.6464573,-0.10631575,0.7911512,0.07098135
attn_0_2_outputs,34,-0.28069383,0.40019035,0.35494453,-0.1677497,-0.19059744,-0.2875246
attn_0_2_outputs,35,-0.98125046,0.25804996,0.13595575,-0.0511531,0.03926791,-0.4065946
attn_0_2_outputs,36,-0.024595357,0.013533374,0.7250349,-0.17433004,-0.17508365,-0.22145908
attn_0_2_outputs,37,0.22976634,-0.113020204,0.71807176,-0.34039995,-0.03930573,0.07815082
attn_0_2_outputs,38,-0.14558025,-0.09664106,0.3769229,-0.01990944,-0.012447159,-0.31816325
attn_0_2_outputs,39,-0.2006672,-0.20160711,0.48882478,-0.7890993,0.1423582,-1.1552861
attn_0_2_outputs,4,0.034618046,0.13619263,0.23556568,0.61806387,0.23261532,0.6896053
attn_0_2_outputs,5,-0.0629346,0.08108729,0.10884819,0.5208495,0.022437865,0.24380033
attn_0_2_outputs,6,-0.25509146,-0.12432589,-0.17780982,0.3963689,-0.2524621,0.63416034
attn_0_2_outputs,7,-0.018359551,0.14155781,0.21159376,0.5347563,0.06064472,-0.8026437
attn_0_2_outputs,8,-0.0027974634,0.15675424,0.23298346,0.592935,-0.102558225,0.60433245
attn_0_2_outputs,9,-0.08809095,0.08009626,0.11753773,0.51716924,0.029728966,0.25307283
attn_0_3_outputs,0,0.4080573,0.062952206,0.44258872,-0.3948136,0.37728187,-2.4864936
attn_0_3_outputs,1,0.30172816,0.38268748,0.40320313,-0.05673195,-0.26787373,-1.7902514
attn_0_3_outputs,10,0.4786014,0.7491543,0.948366,1.090193,0.95171803,0.8964654
attn_0_3_outputs,11,0.4341576,0.45612627,1.0076128,0.23624738,0.7154061,1.4631983
attn_0_3_outputs,12,0.14889649,0.2633835,0.27569744,0.27665338,-0.16721475,0.7557392
attn_0_3_outputs,13,0.002003555,0.13422567,0.22822674,0.15424138,-0.014859861,-5.4812994
attn_0_3_outputs,14,0.039022226,0.29043955,0.22231066,0.25203553,-0.3639106,-3.3298635
attn_0_3_outputs,15,-0.07246552,0.15787278,0.18628578,0.24685046,-0.37955198,-2.5864127
attn_0_3_outputs,16,-0.21106626,-0.10319879,-0.0468859,0.20761856,-0.3008358,-1.9118121
attn_0_3_outputs,17,-0.14577907,0.19531421,0.1760752,0.6766347,-0.032928906,-1.7685066
attn_0_3_outputs,18,0.18379614,0.43214133,0.57207006,0.90881497,0.4754282,-1.2503806
attn_0_3_outputs,19,-0.5023295,0.22824138,0.59078145,0.67052305,-0.14482707,-1.2948925
attn_0_3_outputs,2,0.08904223,0.3145991,0.43271428,0.32976654,0.12969238,0.42828605
attn_0_3_outputs,20,0.41345102,0.3730875,0.5670768,0.2797046,0.5027851,-0.21762715
attn_0_3_outputs,21,-0.49000263,-0.10935346,-0.33318424,-0.46456403,-1.1748499,-0.6372819
attn_0_3_outputs,22,0.11418218,0.5969103,-0.030495077,0.15150127,0.001868532,-0.6334739
attn_0_3_outputs,23,0.42652327,0.70210767,0.6926825,0.64815855,-1.5833576,-1.1106994
attn_0_3_outputs,24,0.62609106,0.89033043,0.5956021,0.61276835,0.48279628,0.39176175
attn_0_3_outputs,25,0.033241972,0.3412992,-0.24476993,0.5993535,-0.37359217,0.16090947
attn_0_3_outputs,26,-0.18377171,-0.1273819,-0.2954833,0.25455883,-0.67838037,-0.27833608
