feature,value,1,2,3,4,5,6
attn_0_0_outputs,0,0.06738258,0.25540227,-0.758548,0.14773323,-1.5645261,1.7603459
attn_0_0_outputs,1,0.2444156,0.43217304,-0.20886095,-0.0464541,-0.08252512,-2.5501137
attn_0_0_outputs,10,0.028892633,0.020585904,0.025105648,-0.21598198,0.30029038,0.76412904
attn_0_0_outputs,11,-0.0077673253,0.22781129,-0.44465798,-0.07429962,0.71569586,-0.8562581
attn_0_0_outputs,12,-0.082044564,0.255545,-0.1994093,-0.1908081,-1.1891533,-3.0756845
attn_0_0_outputs,13,0.15960442,0.53526217,-0.2622628,-0.18382259,1.1464131,0.1691438
attn_0_0_outputs,14,-0.31245127,0.12581955,-0.25665787,0.9821188,1.195355,1.5014467
attn_0_0_outputs,15,-0.57473755,0.13462415,-0.081798166,0.5935633,1.3630422,-0.5193958
attn_0_0_outputs,16,-0.34228522,0.44939718,-0.13328901,0.6386537,0.89785737,-1.0081954
attn_0_0_outputs,17,-0.46431133,0.23689468,-0.114531495,0.43601102,0.63355345,-2.1146076
attn_0_0_outputs,18,-1.281849,-0.23143631,0.13705987,0.9975687,1.6887388,-0.4379685
attn_0_0_outputs,19,-0.25264287,-0.13034232,-0.31602547,0.79794264,1.2035278,-8.438798
attn_0_0_outputs,2,0.3288447,0.27905,-0.7662217,-0.20108533,0.26159552,-1.027027
attn_0_0_outputs,20,-0.061629698,-0.32012168,-0.2699068,0.27073985,0.4228987,0.08727661
attn_0_0_outputs,21,0.42352226,0.26378262,-0.44401553,0.10830366,0.23288438,0.4066389
attn_0_0_outputs,22,0.83180183,-0.22789966,0.8947822,0.2873386,-0.12055482,-0.15712394
attn_0_0_outputs,23,0.48135382,-0.23719658,-0.8301372,0.2356101,-0.12461676,0.02916387
attn_0_0_outputs,24,-0.11960811,0.4364439,0.47901806,0.73202395,-0.037144057,-0.22278456
attn_0_0_outputs,25,0.010592077,-0.12613115,-0.14222722,0.57514864,-0.8244323,-0.091906995
attn_0_0_outputs,26,0.32467845,-0.026623733,0.5194167,0.21532065,-0.83992356,0.0050496226
attn_0_0_outputs,27,0.29507503,0.064904705,-0.28778026,0.367905,-0.48922142,-0.245895
attn_0_0_outputs,28,-0.52395827,-0.13598016,0.26764652,0.20461017,-0.054550417,-0.32827997
attn_0_0_outputs,29,-0.12583365,0.8961504,0.04832344,0.22946802,-0.9149531,-1.121999
attn_0_0_outputs,3,0.071791396,0.5058132,0.036001872,-0.19702283,-0.09972427,-2.3024862
attn_0_0_outputs,4,0.54424787,0.20372516,-0.22453286,0.65996426,2.09124,2.3412526
attn_0_0_outputs,5,-0.14461024,0.018283587,-0.5150434,0.1019793,1.4994838,0.6726125
attn_0_0_outputs,6,0.23011073,0.040982876,-0.8211038,0.45173702,-1.5412899,0.91290504
attn_0_0_outputs,7,0.048325397,0.06102907,-0.63692355,-0.22514258,-0.30023572,-3.679178
attn_0_0_outputs,8,0.6095044,0.55414474,0.028088825,-0.11816731,-0.77428025,-3.6918883
attn_0_0_outputs,9,0.50653875,0.91963226,0.18213688,0.21508093,-0.30801678,-6.3762345
attn_0_1_outputs,0,0.69582844,0.68708557,-0.1038021,-1.285994,-3.3571186,-15.740302
attn_0_1_outputs,1,0.05129922,0.009497538,-0.2455336,-0.28141543,0.16389301,0.3838894
attn_0_1_outputs,10,0.15694395,0.14535658,-0.2572765,-0.4491919,-0.12601449,-1.332806
attn_0_1_outputs,11,0.32888472,0.17304593,-0.18403491,-0.33296108,0.19852968,0.74568003
attn_0_1_outputs,12,0.4626357,0.343092,0.044050395,-0.07003179,-0.113127396,1.1329991
attn_0_1_outputs,13,0.2114163,0.15168029,-0.13335587,-0.29193956,0.088349916,0.37473515
attn_0_1_outputs,14,0.29797837,0.03323473,-0.2105372,-0.2400771,0.14094536,-1.0041115
