feature,value,1,2,3,4,5,6
attn_0_0_outputs,0,0.55896145,0.60864216,0.3216158,-0.31807324,-1.1005833,-4.4340363
attn_0_0_outputs,1,0.10490987,0.11950666,-0.11268071,-0.435364,-0.9022023,-1.1408384
attn_0_0_outputs,10,0.1462576,0.26690638,0.08493156,-0.25329655,-0.91103595,-0.5582083
attn_0_0_outputs,11,0.40138316,0.4096034,0.14026372,-0.10664539,-0.46753788,-0.3470154
attn_0_0_outputs,12,0.20984626,-0.005668626,-0.13511312,-0.41078532,-0.77838016,-0.40105024
attn_0_0_outputs,13,0.14150836,0.07878547,-0.19502038,-0.4912834,-0.91792995,-1.6402571
attn_0_0_outputs,14,-0.10850916,-0.07560946,-0.03347255,-0.40114072,-0.842638,-1.0859923
attn_0_0_outputs,15,-0.027640687,-0.10754359,-0.16729882,-0.4251945,-0.9147377,-0.53519636
attn_0_0_outputs,16,-0.10632997,-0.0006861182,-0.07558362,-0.32715344,-0.81798136,-0.95950973
attn_0_0_outputs,17,-0.09151416,0.14392605,0.1011435,-0.51977193,-1.0873376,-1.236099
attn_0_0_outputs,18,0.29558852,0.35089833,-0.07615775,-0.18220627,-0.6452368,-0.16898549
attn_0_0_outputs,19,0.37226075,0.5229095,0.337949,-0.016757477,-0.25485566,-28.307592
attn_0_0_outputs,2,-0.24534816,-0.2617427,-0.4409943,-0.768531,-1.2283263,-1.0036697
attn_0_0_outputs,20,-0.14339125,0.7387246,-0.09585688,-0.02516385,0.20414917,-0.1646744
attn_0_0_outputs,21,-0.33391708,0.006637357,-0.61103797,-0.13750517,-0.7497481,0.15437414
attn_0_0_outputs,22,0.051109534,-0.021929376,-0.021906044,-0.2363587,-0.1676648,0.34174877
attn_0_0_outputs,23,0.2944549,-0.1510044,-0.5386024,0.11811063,0.19048195,-0.7446291
attn_0_0_outputs,24,0.11934605,-0.14461794,0.15539002,-1.166197,0.41171774,-0.07277282
attn_0_0_outputs,25,0.4492627,0.48448768,0.019403046,0.0683115,-0.038126983,-0.56256187
attn_0_0_outputs,26,0.21835463,0.75511056,0.30069166,0.87540954,-0.32313368,-0.0114509305
attn_0_0_outputs,27,-0.39327252,-0.067852914,0.46514162,0.029950345,0.051188983,-0.10459731
attn_0_0_outputs,28,-0.87110114,-0.038224176,0.20752619,0.118467696,-0.011376197,-0.28736123
attn_0_0_outputs,29,-0.2500899,0.21438359,0.40024886,-0.097452216,0.013801783,-0.35483882
attn_0_0_outputs,3,0.19214012,0.21869661,0.0193978,-0.2574271,-0.6872008,-0.11585635
attn_0_0_outputs,4,0.14856902,0.04130184,-0.19148606,-0.38369265,-0.9377104,-0.8253268
attn_0_0_outputs,5,0.23311272,0.11029172,0.03231677,-0.25995687,-0.82647955,-0.4625782
attn_0_0_outputs,6,-0.082141384,-0.06448601,-0.20700067,-0.5414365,-0.9442351,-1.1825842
attn_0_0_outputs,7,0.39308515,0.3351087,0.17009056,-0.077793986,-0.47270218,-0.4387685
attn_0_0_outputs,8,0.66536474,0.73739594,0.48446754,0.15014741,-0.009668082,-0.42060915
attn_0_0_outputs,9,0.17661428,0.2357841,-0.07446673,-0.21011531,-0.59326845,-0.35407695
attn_0_1_outputs,0,2.6003573,-0.7822223,-0.42689216,-1.6196142,-3.0123456,-3.1888123
attn_0_1_outputs,1,0.5212007,0.3796794,0.19265363,-0.200204,-0.5689479,-1.1173053
attn_0_1_outputs,10,0.18665859,0.08355786,0.09320535,-0.05991545,-0.75218916,0.3620599
attn_0_1_outputs,11,0.17152697,0.15197729,0.1799514,-0.051562294,-1.5959818,0.1849818
attn_0_1_outputs,12,0.34719315,0.2934549,0.46042404,0.140835,-0.5356563,0.72247016
attn_0_1_outputs,13,0.0125449635,0.6980655,0.19820005,0.78483814,0.5909222,-0.2487914
attn_0_1_outputs,14,0.48845485,0.21082091,-0.12596132,0.5035169,-1.5999842,-0.21115851
attn_0_1_outputs,15,0.09253209,0.47167358,0.11234438,0.1526248,-1.30565,1.5296365
attn_0_1_outputs,16,-0.44148126,-0.056183983,0.19218814,0.081155,-0.048360195,0.59012103
attn_0_1_outputs,17,0.34591052,0.08131269,0.017854724,0.057788786,-0.5413302,1.1369817
attn_0_1_outputs,18,-0.3805825,0.046831068,0.09714275,0.8378134,-0.68017364,1.495484
attn_0_1_outputs,19,-0.62137187,0.7899145,1.3741853,0.22958475,-0.040205244,-27.58393
attn_0_1_outputs,2,0.3374774,0.37518698,0.44251987,0.31986713,-0.66550994,0.6909446
attn_0_1_outputs,20,-0.516862,-0.5607217,0.27988237,0.254017,0.3214088,0.38812923
attn_0_1_outputs,21,0.31378025,-0.75764793,-0.099848226,0.7061792,-0.5939561,0.22955596
attn_0_1_outputs,22,-0.47088566,-0.19995877,-0.49621895,-0.06211798,0.0499304,0.37029555
attn_0_1_outputs,23,-0.488719,-0.39743847,-0.46503946,-0.20074621,0.07273803,-0.2312195
attn_0_1_outputs,24,0.39744833,-0.62844175,0.8507318,-0.22275995,0.6353675,-0.10440149
attn_0_1_outputs,25,-0.4164592,-0.4038673,0.42654672,0.103048146,0.15000898,-0.42926386
attn_0_1_outputs,26,-1.032182,-0.42020935,0.2604122,0.25668406,0.7355058,0.07997541
attn_0_1_outputs,27,0.5090686,-0.042355295,0.19801654,0.034621555,0.38874185,-0.12512207
attn_0_1_outputs,28,-0.46029955,0.93973505,0.21621849,0.07835097,0.36830404,0.12224844
attn_0_1_outputs,29,-0.15379907,-0.5472392,0.109271534,-0.22392757,-0.3607236,0.23054942
attn_0_1_outputs,3,0.16207913,0.1424319,0.32257548,0.07389743,-0.05516576,0.5591857
attn_0_1_outputs,4,0.1369009,-0.11388552,0.38962004,-0.6528489,-1.0332942,-1.2619838
attn_0_1_outputs,5,0.24908154,0.4143997,0.3823469,-1.034708,-0.10151345,-1.5886624
attn_0_1_outputs,6,0.09643412,0.21279149,0.3314053,0.40014175,-0.8734945,0.40278363
attn_0_1_outputs,7,-0.18343127,0.18405674,0.193444,-0.334299,-0.09677425,-0.35664028
attn_0_1_outputs,8,0.20242815,0.050474014,0.13154058,-0.056050047,-0.64914155,0.71359104
attn_0_1_outputs,9,-0.062172428,0.16699293,0.05895569,0.40865391,-0.3495254,0.7245503
attn_0_2_outputs,0,-0.3934341,0.21890688,-0.13931592,-0.93126637,-1.5653315,-1.3599514
attn_0_2_outputs,1,0.074075185,0.17107068,-0.024613697,-0.42886886,-0.6832291,-0.5657408
attn_0_2_outputs,10,0.2235964,0.33592927,0.02590254,-0.28759333,-0.51548433,-0.8146328
attn_0_2_outputs,11,0.30813017,0.32295397,0.1465158,-0.11760719,-0.4235574,-0.70136595
attn_0_2_outputs,12,0.15047713,0.3835265,0.11637491,-0.26836354,-0.58181465,-0.61318463
attn_0_2_outputs,13,0.08532238,0.18448468,-0.108931206,-0.40871218,-0.5334729,-1.0720568
attn_0_2_outputs,14,0.31419688,0.54399115,0.30012542,-0.14247072,-0.21039532,-0.82497984
attn_0_2_outputs,15,0.20222995,0.26004726,0.058651935,-0.23312801,-0.46987438,-0.9108317
attn_0_2_outputs,16,0.27713925,0.43353802,0.14859715,-0.086711325,-0.43383786,-1.0128007
attn_0_2_outputs,17,0.20802525,0.39967826,0.20609944,-0.41402578,-0.29872683,0.14422046
attn_0_2_outputs,18,0.27465287,0.28453484,0.045433663,-0.054179117,-0.13198923,-0.6279851
attn_0_2_outputs,19,0.2581299,0.66482633,0.3021902,-0.0749809,-0.015264985,-29.841345
attn_0_2_outputs,2,0.47683546,0.5746431,0.28425288,0.032340243,-0.16979451,-0.8149055
attn_0_2_outputs,20,0.034998767,-0.20592393,-0.29460514,0.122099526,-0.4670596,-0.13011818
attn_0_2_outputs,21,-0.25795498,0.29628906,0.8913898,0.42204684,-0.45172668,-0.1009296
attn_0_2_outputs,22,0.24952322,-0.2201826,0.20381398,-0.51479846,-0.5044946,0.120069206
