feature,value,F,P,T
attn_0_0_outputs,(,-0.8851321,-0.8253851,-1.0063382
attn_0_0_outputs,),-0.1424244,0.055456474,0.7294827
attn_0_0_outputs,<pad>,0.33466884,0.26586565,0.026470367
attn_0_0_outputs,<s>,-0.52947664,-0.45675087,0.65589315
attn_0_0_outputs,_,-0.23350991,0.36598814,-0.5211945
attn_0_0_outputs,_,0.8990179,0.035589453,-0.33077604
attn_0_0_outputs,_,0.78622025,-0.026612874,0.032492574
attn_0_0_outputs,_,-0.3953153,0.6754808,-0.70980626
attn_0_0_outputs,_,0.4581889,-0.17041533,-0.24978237
attn_0_0_outputs,_,0.86524194,-0.32235643,-0.6554694
attn_0_0_outputs,_,0.37370592,-0.81732696,0.23846905
attn_0_0_outputs,_,-0.4710155,-0.5423412,-1.540439
attn_0_0_outputs,_,1.4991939,0.43501848,0.24383034
attn_0_0_outputs,_,0.6049238,-0.37387773,-0.5104805
attn_0_0_outputs,_,0.39180025,-0.22035715,0.55248415
attn_0_0_outputs,_,0.818016,-0.5424196,0.5614845
attn_0_0_outputs,_,0.44510493,0.089587174,0.15423487
attn_0_0_outputs,_,0.42669243,0.7208827,-0.08046867
attn_0_0_outputs,_,0.4625254,0.07124646,0.15273343
attn_0_0_outputs,_,0.64224833,0.25602388,-0.013354849
attn_0_0_outputs,_,0.29284656,0.58343005,0.21066797
attn_0_0_outputs,_,-0.3819541,-0.12436095,0.30503994
attn_0_0_outputs,_,0.8770156,-0.17847237,0.056169484
attn_0_0_outputs,_,0.10035656,0.39593482,-0.15365802
attn_0_0_outputs,_,0.021219987,-0.43933356,-0.8140703
attn_0_0_outputs,_,-0.19934875,0.36017394,-0.7889059
attn_0_0_outputs,_,0.63745207,-0.5273806,-0.024187816
attn_0_0_outputs,_,0.048479013,0.1131769,0.9098864
attn_0_0_outputs,_,0.023725538,1.0019877,-0.16512136
attn_0_0_outputs,_,-0.36669627,0.5217808,-0.08604926
attn_0_0_outputs,_,0.25892928,-0.47602928,0.24090752
attn_0_0_outputs,_,0.46304244,0.14559641,-0.5557321
attn_0_0_outputs,_,0.3924625,0.11899409,-0.41338593
attn_0_0_outputs,_,0.29080817,0.3486362,-0.36599404
attn_0_0_outputs,_,0.27641097,-0.6191341,0.48162153
attn_0_0_outputs,_,0.48945066,-0.8380902,0.23254804
attn_0_0_outputs,_,0.7265374,0.20405965,0.72086513
attn_0_0_outputs,_,0.19197983,0.3875668,-0.06800758
attn_0_0_outputs,_,-0.31486267,0.72956663,0.72202975
attn_0_0_outputs,_,0.5680841,-0.85545737,0.036987185
attn_0_1_outputs,(,-0.79735184,1.4179946,0.018527232
attn_0_1_outputs,),0.8174717,-0.8025915,0.2220744
attn_0_1_outputs,<pad>,-0.7078822,-0.1381467,-0.36249274
attn_0_1_outputs,<s>,-0.029346483,-0.19049703,-0.0232481
attn_0_1_outputs,_,0.13201264,-0.32164463,-0.4537428
attn_0_1_outputs,_,0.6470264,0.8791817,0.021468908
attn_0_1_outputs,_,-0.13180827,0.3357277,0.24746157
attn_0_1_outputs,_,0.95471907,-0.087741576,0.25190523
attn_0_1_outputs,_,0.044412166,-0.33921286,-0.44713357
attn_0_1_outputs,_,-0.25163096,-0.084825516,-1.1102873
attn_0_1_outputs,_,0.8758089,-0.16492201,-0.24713536
attn_0_1_outputs,_,0.18230489,0.2270416,-0.29616225
attn_0_1_outputs,_,0.2776378,-0.5270386,0.33496386
attn_0_1_outputs,_,0.8762191,0.7426109,-1.0287751
attn_0_1_outputs,_,0.49370995,-0.1442959,0.10438451
attn_0_1_outputs,_,0.57665825,0.44156063,-0.25066814
attn_0_1_outputs,_,0.71937007,-0.16471192,-0.28901795
attn_0_1_outputs,_,0.74566925,0.7985815,0.44261482
attn_0_1_outputs,_,0.62774915,0.14507143,0.0134235695
attn_0_1_outputs,_,1.0262417,-0.65109307,-0.6515842
attn_0_1_outputs,_,0.6534412,-0.0008998215,0.20864572
attn_0_1_outputs,_,-0.17687733,-0.35568702,-0.28922307
attn_0_1_outputs,_,0.85503995,-0.15467021,-0.15466803
attn_0_1_outputs,_,0.50361955,-0.16908938,-0.5541542
attn_0_1_outputs,_,1.3073227,-0.87506616,-0.19460192
attn_0_1_outputs,_,-0.44498947,-0.23931724,0.17883994
attn_0_1_outputs,_,0.14863235,0.38136053,-0.28858984
attn_0_1_outputs,_,0.26141566,0.47654456,0.412526
attn_0_1_outputs,_,0.09572162,0.67764664,0.21301898
attn_0_1_outputs,_,0.3334089,1.7264311,-0.38462242
attn_0_1_outputs,_,-0.5202504,0.67441285,0.44933793
attn_0_1_outputs,_,-0.10312499,0.038960647,-0.3586011
attn_0_1_outputs,_,0.16906793,-0.094397426,0.8329171
attn_0_1_outputs,_,0.2940984,0.013474912,-0.5485914
attn_0_1_outputs,_,1.5560409,0.16513573,-0.20518208
attn_0_1_outputs,_,0.56695056,-0.2407668,-0.96273834
attn_0_1_outputs,_,-0.5186385,0.35532522,0.3273912
attn_0_1_outputs,_,0.9933442,0.14751269,0.5248997
attn_0_1_outputs,_,-0.2713125,-0.1558204,0.40736732
attn_0_1_outputs,_,0.21699134,-0.26525697,-0.25734878
attn_0_2_outputs,(,-0.5767718,0.73836696,0.27621666
attn_0_2_outputs,),0.08770658,-0.21989422,0.3707579
attn_0_2_outputs,<pad>,0.06392014,0.4062326,0.616843
attn_0_2_outputs,<s>,0.20437141,-0.038025185,-0.40544128
attn_0_2_outputs,_,-0.39880762,1.2257596,0.1524155
attn_0_2_outputs,_,0.43570915,0.28025404,-0.5497577
attn_0_2_outputs,_,-0.14117928,0.47717738,0.09678463
attn_0_2_outputs,_,-0.5642524,-0.71650445,-0.44760022
attn_0_2_outputs,_,0.5296228,-0.1176305,0.14279628
attn_0_2_outputs,_,-0.25380006,0.06293873,-0.14265609
attn_0_2_outputs,_,-0.5981932,0.055444777,0.5322093
attn_0_2_outputs,_,0.75924736,-0.01085135,0.19419827
attn_0_2_outputs,_,-0.018962462,-0.37265122,0.91050905
attn_0_2_outputs,_,-0.18924718,-0.076491475,0.30360737
attn_0_2_outputs,_,0.10951333,-0.25409865,0.47304887
attn_0_2_outputs,_,0.4743415,-1.1327419,0.21771371
attn_0_2_outputs,_,0.4558481,-0.76080877,0.005778196
attn_0_2_outputs,_,1.1955186,-0.532408,0.40567836
attn_0_2_outputs,_,0.13159053,0.10445636,-0.19183683
attn_0_2_outputs,_,0.42192322,-0.91228586,-0.3591989
attn_0_2_outputs,_,0.84482986,0.53937674,-0.04820561
attn_0_2_outputs,_,0.48382294,0.124052696,-0.36219722
attn_0_2_outputs,_,-0.7292652,0.22967298,-0.48991004
attn_0_2_outputs,_,0.17410824,0.11923997,-0.06709638
attn_0_2_outputs,_,0.9229135,0.13816765,-0.059176832
attn_0_2_outputs,_,0.3588275,-0.17557232,0.25047317
attn_0_2_outputs,_,0.28293878,0.008952682,-0.31410897
attn_0_2_outputs,_,-0.58062845,0.3494203,-0.12048433
attn_0_2_outputs,_,-0.11637803,0.9444477,1.02963
attn_0_2_outputs,_,0.5434505,0.34054264,-0.74294686
attn_0_2_outputs,_,0.18269008,-0.23615512,0.31826305
attn_0_2_outputs,_,0.0800885,-0.7332148,-0.61623645
attn_0_2_outputs,_,0.24220902,0.6053897,-0.4681641
attn_0_2_outputs,_,0.35327396,-0.16716282,0.5997184
attn_0_2_outputs,_,-0.16255751,0.61467236,0.012064383
attn_0_2_outputs,_,0.44720253,-0.27971426,-0.09041962
attn_0_2_outputs,_,0.5180258,-0.20874022,0.20908886
attn_0_2_outputs,_,1.2797656,0.11622194,-0.5275456
attn_0_2_outputs,_,-1.7404805,-1.2435429,0.28309163
attn_0_2_outputs,_,-0.02674485,-0.085105754,-0.96034867
attn_0_3_outputs,(,-0.89583266,1.0575092,-0.045661297
attn_0_3_outputs,),2.1598623,-1.5398278,-0.17789371
attn_0_3_outputs,<pad>,-0.07060302,0.19650573,-0.3218897
attn_0_3_outputs,<s>,-0.7503574,2.3640494,0.75914633
attn_0_3_outputs,_,-0.56439185,-0.47695735,-0.1869872
attn_0_3_outputs,_,0.27480412,0.17729603,-0.62627184
attn_0_3_outputs,_,0.46006918,0.17440178,0.051818315
attn_0_3_outputs,_,-0.21366401,-0.04304992,0.25829494
attn_0_3_outputs,_,0.07480373,0.49764872,-0.08872079
attn_0_3_outputs,_,0.48006907,-0.75491846,-0.30636117
attn_0_3_outputs,_,-0.06517037,-0.98848975,0.032539465
attn_0_3_outputs,_,0.12881283,0.07020417,-0.86346847
attn_0_3_outputs,_,0.5861798,0.76309204,-0.13487972
attn_0_3_outputs,_,1.0978888,0.48197216,-0.747447
attn_0_3_outputs,_,0.18733695,-0.83693695,-0.3344466
attn_0_3_outputs,_,-0.102503866,-0.51632625,-0.5365404
attn_0_3_outputs,_,-0.009021389,-0.6795766,0.94977355
attn_0_3_outputs,_,0.74462205,0.036837075,0.37897992
attn_0_3_outputs,_,0.112957425,-0.21256804,0.262509
attn_0_3_outputs,_,-0.5499343,0.19227755,-0.5219694
