feature,value,1,10,11,12,13,14,2,3,4,5,6,7,8,9
attn_0_0_outputs,0,5.099207,-12.912896,-13.65072,-13.317622,-13.838086,-17.695438,3.0337908,5.4471216,2.4351351,1.6997098,-0.32832313,-4.7171392,-8.250503,-9.857003
attn_0_0_outputs,1,3.465331,-10.433578,-10.174706,-8.785559,-11.001424,-5.806015,1.8588829,3.9709444,1.5481939,1.9818786,0.5194122,-3.322273,-6.37422,-7.3418636
attn_0_0_outputs,10,3.1206284,-9.618653,-9.354905,-8.966612,-9.085925,-7.73507,1.1882887,4.1526394,1.9041064,2.3353257,0.7872343,-3.0977376,-6.1458063,-7.301832
attn_0_0_outputs,11,2.6565797,-10.29514,-11.041145,-9.772784,-10.307058,-7.155896,1.5331556,4.614093,2.3711505,2.4148533,0.7048899,-3.3564534,-6.3469896,-8.016473
attn_0_0_outputs,12,3.2902815,-10.339367,-10.872282,-10.223597,-11.397391,-5.88996,1.6441532,5.1848803,2.650683,2.7121685,0.911696,-3.2101014,-6.370071,-7.768861
attn_0_0_outputs,13,7.0250416,-10.466939,-10.677415,-11.654634,-11.6847725,-12.448575,5.253081,6.970599,3.871316,3.146391,1.1843333,-2.8742416,-6.3204756,-7.669913
attn_0_0_outputs,14,2.7694933,-10.164865,-8.64404,-8.434795,-10.374292,-6.6666865,1.25563,4.724593,2.457908,3.0971324,1.4722916,-2.718217,-5.7008905,-6.7596335
attn_0_0_outputs,15,2.6113179,-9.933715,-9.687359,-9.4094715,-11.379303,-7.197629,1.3173065,5.2421618,2.8777375,3.080841,1.2651802,-2.743743,-6.112689,-7.574309
attn_0_0_outputs,16,2.7081876,-9.636435,-9.7486725,-8.38352,-10.140478,-8.123333,2.2047334,5.3691015,2.8511891,3.255053,1.4798716,-2.6898606,-5.8576465,-7.4033294
attn_0_0_outputs,17,3.1484938,-10.174004,-9.7418995,-9.226708,-9.079976,-7.094227,1.8415084,5.092836,2.8032408,3.1488934,1.5313374,-2.3270984,-6.028658,-7.0686364
attn_0_0_outputs,18,3.0315046,-9.639488,-10.064212,-9.257319,-10.313741,-7.471864,0.94428676,5.8125906,3.5743136,3.7891088,2.2491117,-1.8990438,-4.960045,-6.5266314
attn_0_0_outputs,19,2.8361876,-10.405905,-8.634385,-9.946167,-11.15831,-7.129508,2.0393965,5.6320796,3.2240381,3.521595,1.8264143,-2.2096684,-5.890553,-7.3884463
attn_0_0_outputs,2,3.0281973,-10.035825,-9.634484,-9.298252,-11.07671,-8.18606,1.7863942,4.3002453,1.8646343,2.15498,0.57750416,-3.2314932,-6.4270577,-7.441497
attn_0_0_outputs,20,3.5441494,-8.930012,-8.806939,-9.542482,-8.859961,-6.5169935,2.8463793,7.1576314,4.6385765,4.424999,2.611919,-1.2242277,-5.0081954,-6.0128403
attn_0_0_outputs,21,4.345437,-8.789502,-8.570597,-9.365416,-9.200124,-8.108409,3.440568,6.4320097,4.1241913,4.112001,2.4052534,-1.6624599,-4.5768986,-6.3583922
attn_0_0_outputs,22,3.7224817,-9.337825,-7.6084967,-9.880874,-9.699267,-5.7684836,2.1788774,6.1409087,3.9463472,4.072088,2.5482867,-1.5050724,-5.024798,-5.9968023
attn_0_0_outputs,23,3.8442457,-7.681402,-9.5213,-7.6813264,-9.922167,-3.9795797,3.5681803,6.7969193,4.4282374,4.7409134,3.368758,-0.86295223,-4.099068,-5.7995286
attn_0_0_outputs,24,4.5102477,-7.8828197,-9.147216,-8.256439,-7.507397,-6.165675,1.6992657,7.8473163,5.2564344,5.6378903,3.7206004,-0.22390504,-3.4310386,-4.778038
attn_0_0_outputs,25,3.3598568,-7.202956,-5.8328395,-5.9244003,-7.074094,-4.6285334,2.4024503,7.106721,4.981765,5.629282,3.7797108,0.24287066,-3.3947446,-4.469543
attn_0_0_outputs,26,8.793653,-7.0301833,-6.161397,-8.256467,-20.128517,-6.183089,6.909049,10.158808,7.441972,7.0440803,5.275476,1.07555,-2.331452,-3.7963614
attn_0_0_outputs,27,2.5026672,-6.6571736,-6.520742,-3.926847,-8.061834,-2.1556568,2.059507,6.915091,4.999858,5.733574,4.465905,0.28926077,-2.7144735,-3.866429
attn_0_0_outputs,28,8.895548,-4.8272367,-5.835462,-11.262195,-7.763742,-7.1864777,5.9764924,9.641255,7.2309732,6.372158,6.2457023,2.5760028,-1.2544609,-2.7490935
attn_0_0_outputs,29,11.647077,-5.3925347,-5.96084,-14.861559,-4.1114597,-9.333633,9.598287,12.264196,9.3131275,8.606342,6.869959,2.4836886,-0.9934973,-2.3222654
attn_0_0_outputs,3,3.4572918,-10.239606,-9.218022,-10.368278,-10.057378,-7.8018646,1.8472548,3.8948348,1.6241956,1.8069313,0.4425747,-3.3519413,-6.2901063,-7.574264
attn_0_0_outputs,30,2.0481935,-1.275502,-0.94828504,-0.8897112,-0.7080768,-0.8702897,0.50548124,-0.5838929,0.80999804,0.43454358,-0.10307906,-0.66828644,-1.3935329,-1.7582153
attn_0_0_outputs,31,1.5761718,-0.98272616,-0.89239955,-0.5789409,-1.2426935,-0.7407291,1.0159091,0.2931549,0.7646241,-0.07055708,0.18267187,-0.22081888,-0.62872744,-1.3183575
attn_0_0_outputs,32,1.7600428,-1.2420336,-1.3440813,-0.7734336,-0.87426084,-0.14477058,1.0157865,-0.50821793,0.110723235,0.9592177,-0.22228692,-0.5056546,-1.5876076,-1.6814593
attn_0_0_outputs,33,1.5213361,-1.3329974,-0.93300843,-1.0007263,-0.7737998,-0.87487054,0.9655251,-0.06486861,0.49255508,0.62644154,-0.973083,-0.6690708,-0.70424455,-1.4997468
attn_0_0_outputs,34,1.8560246,-1.3334405,-1.2756454,-0.8168773,-0.95486605,-0.5601794,0.78016406,-0.0048100203,0.3660165,0.15230244,-0.36848497,-0.55014557,-0.86971337,-1.8710706
attn_0_0_outputs,35,1.2620239,-1.4898648,-1.1268709,-0.93385535,-0.8115374,-0.20758463,1.3004022,0.22708327,0.5428569,0.6611995,-0.6875672,-0.16189767,-0.58151436,-1.8665915
attn_0_0_outputs,36,1.433897,-1.0325806,-1.1691821,-0.46416548,-0.4841172,-0.75693077,0.59236926,0.20715125,-0.19422342,0.11645733,-0.71541804,-0.13946813,-1.0438893,-1.3499484
attn_0_0_outputs,37,1.2213368,-0.84255815,-0.9735341,-0.6547368,-0.7371639,-0.49676973,1.5992274,-0.4302848,0.18365532,0.12984066,0.023975302,0.17476699,-0.8686868,-1.5178438
attn_0_0_outputs,38,1.3201594,-1.6133869,-0.7406111,-0.734424,-1.045759,-0.37564412,0.90330094,0.57164115,0.35173738,0.177803,-0.8216157,-0.3718131,-1.0737283,-1.8024415
