feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,0.23663974,0.15783595,-0.037624493,-0.5250752,0.09068964,0.017470889,-0.024670536
attn_0_0_outputs,1,0.063275024,-0.052148413,-0.0019260382,-0.3991502,0.5920795,0.029321488,-2.4147086
attn_0_0_outputs,2,0.04344152,-0.51268214,-0.73527056,-0.005073602,-0.09291869,-0.12669203,0.014470337
attn_0_0_outputs,3,-0.049896527,-0.12777072,-0.21997172,1.1429585,0.34105578,0.117136165,-0.8763256
attn_0_0_outputs,4,-0.55507934,-0.792367,-0.40131554,0.47560644,-1.4132565,0.036901686,3.655088
attn_0_0_outputs,5,0.06726221,-0.32392797,-0.44148886,0.0037320366,0.24827279,0.03549731,1.4579948
attn_0_0_outputs,<pad>,-0.1316459,0.028344262,-0.58077794,-0.28188524,-0.21579961,-0.22597075,0.7676897
attn_0_0_outputs,<s>,-0.409363,-0.14863609,-0.33645654,-0.72302085,-0.04091321,-0.191632,0.28449136
attn_0_0_outputs,_,0.4378954,0.12013993,0.3264665,0.0420217,0.10736566,-0.099473394,-0.6117839
attn_0_0_outputs,_,0.12125673,0.68776864,-0.22447412,-0.47387895,0.72447956,0.06832109,-0.03327332
attn_0_0_outputs,_,0.87923217,0.50957584,0.044000257,-0.07988777,0.3225248,0.56295055,-0.33152905
attn_0_0_outputs,_,0.06152182,-0.06943461,0.02120611,-0.13494363,0.07032363,-0.47518805,0.06156236
attn_0_0_outputs,_,0.1531785,0.72141093,0.15548813,0.12822562,0.5036682,-0.07018189,0.10326353
attn_0_0_outputs,_,0.17301837,0.24505478,0.29509875,-0.40938357,0.7668622,-0.47957093,-0.10020858
attn_0_0_outputs,_,-0.02512076,0.3272645,-0.20756148,-0.43899748,0.30487055,-0.06315193,-0.13579968
attn_0_0_outputs,_,0.08923454,-0.21797091,0.34155354,-0.56454694,0.4546249,-0.05671622,-0.17032
attn_0_0_outputs,_,0.06099433,0.014291873,-0.15541764,-0.74661255,-0.088608,-0.49847722,-0.83191633
attn_0_0_outputs,_,0.4204084,0.23418984,0.24778879,-0.29375008,0.39388523,0.15108831,-0.14775933
attn_0_0_outputs,_,0.3613219,-0.36132434,-0.29991633,-0.54680055,0.36929604,-0.49205616,-0.5465934
attn_0_0_outputs,_,-0.16421804,-0.0035696083,-0.30908403,-0.84931284,-0.1152711,-0.5088282,-0.6543395
attn_0_0_outputs,_,0.3626254,0.52793866,0.29246297,-0.6002889,0.019522445,-0.07428863,0.26235333
attn_0_0_outputs,_,0.30053,0.32227108,0.034084376,-0.62094784,0.21486044,-0.28034982,0.06897013
attn_0_0_outputs,_,-0.2373632,0.10473622,0.016055057,-0.046254277,-0.03787103,0.15929283,0.020723497
attn_0_0_outputs,_,0.7008958,-0.13784948,-0.342107,0.12066936,-0.6309774,-0.44294342,0.43796048
attn_0_0_outputs,_,-0.51502013,0.46657187,0.24222536,-0.42490757,-0.08084975,-0.11660673,-0.84366673
attn_0_0_outputs,_,0.2850066,0.038143385,0.4805394,0.1698138,0.117327504,-0.7308752,-0.40538585
attn_0_0_outputs,_,0.55442333,-0.20618246,0.8524505,-0.91891325,-0.05415825,-0.18723422,-0.5053354
attn_0_0_outputs,_,0.92864305,-0.20770544,0.6766129,-0.31462085,0.72933173,-0.1878339,0.11244553
attn_0_0_outputs,_,0.12616284,0.13108315,0.21140851,-0.27016625,0.43552214,-0.44552737,0.2753017
attn_0_0_outputs,_,0.98640025,-0.30720022,0.8870613,0.275263,0.4427658,-0.995752,-0.33311817
attn_0_0_outputs,_,-0.29323506,-0.46832007,0.45149133,0.4948037,0.123008214,0.14298822,0.9450894
attn_0_0_outputs,_,-0.14002827,0.29546908,0.40436578,0.2642623,0.64129347,-0.7386171,-0.43891615
attn_0_0_outputs,_,-0.032999717,0.9338078,0.18899356,-0.5714767,-0.56706285,0.41419956,0.072768755
attn_0_0_outputs,_,0.040700167,0.047389846,0.43030998,0.24652635,-0.43550488,0.041771524,-0.50346917
attn_0_0_outputs,_,-0.5179728,0.10872794,1.0027812,0.5286822,-0.62281156,0.551649,-0.70996904
attn_0_0_outputs,_,-0.13698855,-0.43728924,0.5732729,0.7008103,0.157695,0.09833558,-0.38761315
attn_0_0_outputs,_,-0.12472195,0.7500627,-0.03738157,0.15716308,0.30045593,-0.31055525,-0.16397333
attn_0_0_outputs,_,-0.044068646,0.4781793,-0.4256034,1.1488069,-0.0242539,-0.6469375,0.3164699
attn_0_0_outputs,_,0.26884335,-0.04921755,-0.4259822,0.08988086,0.13546212,-0.4501145,0.38880193
attn_0_0_outputs,_,0.1757608,0.4918814,0.73836887,-0.06588067,0.09120547,-0.111641884,0.2499159
attn_0_1_outputs,0,0.18556015,-0.6214041,-0.05312248,0.05394977,0.33341613,0.19861834,-2.4857452
attn_0_1_outputs,1,0.17609571,0.044768333,0.1277838,0.3073231,1.0713751,0.3131544,-2.4135807
attn_0_1_outputs,2,-0.6363629,-1.1212765,-0.55758715,-0.021325728,-0.5231451,0.13348158,3.6102483
attn_0_1_outputs,3,-0.23050648,-0.75180596,-0.25159234,-0.30665788,0.31309962,0.08504859,3.2792904
attn_0_1_outputs,4,1.9734865,-0.107847236,0.18135925,0.9419318,-0.57458884,-0.5587061,1.3647345
attn_0_1_outputs,5,0.13336958,1.2072849,0.1034886,0.16548409,0.16148424,0.0048623597,-1.660785
attn_0_1_outputs,<pad>,0.6476325,-0.023001632,-0.14274502,-0.50107247,-0.3696357,-0.38435417,0.47952014
attn_0_1_outputs,<s>,-1.4594709,1.7078795,-0.043929163,0.5364749,-2.4684892,-0.25366974,4.181062
attn_0_1_outputs,_,0.4356243,0.19568542,0.7961529,0.20138097,0.55039304,-0.09270716,-1.0110658
attn_0_1_outputs,_,-0.3562604,-0.10845219,0.3172633,-0.14644499,0.31562707,-0.09015607,-0.5822103
attn_0_1_outputs,_,0.09551393,-0.2554542,0.028819937,-0.19673751,0.42752606,-0.40722087,-0.37298012
attn_0_1_outputs,_,0.18689844,0.54055864,0.36229572,-0.21405236,0.26314592,-0.12962295,-0.47594565
attn_0_1_outputs,_,0.040298775,0.052111093,-0.08938861,-0.01887031,-0.13858572,-0.27770665,-0.47360033
attn_0_1_outputs,_,0.4207907,0.2593184,0.6562431,0.040199395,0.49418396,-0.1563814,-0.68535
attn_0_1_outputs,_,-0.15701438,-0.15838666,0.31903687,0.0092351055,0.2677219,-0.7853383,-0.09687951
attn_0_1_outputs,_,0.26664782,0.1541524,0.30324647,-0.19733533,-0.07507086,-0.43808374,0.5190153
attn_0_1_outputs,_,0.555522,0.9468146,0.5345179,-0.26320893,0.037234735,-0.6407506,-0.6802289
attn_0_1_outputs,_,0.598857,0.58629394,0.69660574,0.45005563,0.47557902,0.05510135,0.011235231
attn_0_1_outputs,_,0.089032225,-0.13223854,0.4131511,-0.2580748,0.0010927875,-0.86721075,-0.36873347
attn_0_1_outputs,_,-0.28859237,-0.20128931,-0.0863136,-0.47344318,-0.41534573,-0.39381507,0.71465117
attn_0_1_outputs,_,-0.06891201,0.51424974,0.6828932,-0.108490236,0.3172828,-0.6020982,-0.2648606
attn_0_1_outputs,_,0.13786122,-0.25942025,0.6999638,-0.43946502,0.04624302,-0.020933872,-0.6537998
attn_0_1_outputs,_,0.2055088,-0.31481016,0.2369477,-0.18563712,0.45536858,-0.5339248,-0.28035396
attn_0_1_outputs,_,0.21716683,1.0638494,0.43465856,-0.10746393,0.04573668,-0.5893473,-0.5990571
attn_0_1_outputs,_,0.5199053,-0.15517353,0.27473158,0.32096672,0.17931879,0.4847691,-0.37278235
attn_0_1_outputs,_,0.7135935,0.25270674,1.0517524,-0.21485516,0.17546678,-0.869358,-0.06997752
attn_0_1_outputs,_,0.99991757,-0.34104797,0.9853937,0.06024153,0.2755179,0.079310566,-0.38657314
attn_0_1_outputs,_,0.6849414,0.47239336,0.61700696,0.46799377,-0.29291677,-0.027615389,0.23522364
attn_0_1_outputs,_,0.60128224,0.004864631,0.79722035,0.99557847,1.0309107,-0.22982433,0.11240605
attn_0_1_outputs,_,1.2354649,-0.80113274,1.0973825,0.8994544,0.17886648,-0.34254676,0.10308334
attn_0_1_outputs,_,0.14687859,-0.13526839,-0.40134722,0.8915423,0.11900073,-0.9459018,-0.2275497
