feature,value,F,P,T
attn_0_0_outputs,(,-0.028431496,-0.07965724,-0.33452275
attn_0_0_outputs,),-0.13035356,0.94136214,0.9560122
attn_0_0_outputs,<pad>,0.17155133,0.06251925,0.51058334
attn_0_0_outputs,<s>,-0.27479336,-0.4625912,-0.51291835
attn_0_0_outputs,_,-0.23189513,-0.037773702,0.22224009
attn_0_0_outputs,_,-0.645013,0.6088112,1.6852881
attn_0_0_outputs,_,-0.04728166,0.9064477,1.8921422
attn_0_0_outputs,_,0.182094,0.19874245,0.5090995
attn_0_0_outputs,_,-0.33599216,-0.13190116,1.9600437
attn_0_0_outputs,_,-0.24216835,-0.41996256,0.7980612
attn_0_0_outputs,_,-0.45953164,0.73988384,1.2619271
attn_0_0_outputs,_,0.12626484,0.37563327,0.8972708
attn_0_0_outputs,_,-0.5199399,-0.52039754,0.41792113
attn_0_0_outputs,_,0.67588043,-0.37916812,0.28417754
attn_0_0_outputs,_,-0.5326838,0.16230804,-0.45551386
attn_0_0_outputs,_,-0.080523774,-0.01948479,0.61992675
attn_0_0_outputs,_,-0.3126879,0.8294447,0.7281947
attn_0_0_outputs,_,-0.45150912,-0.45040622,0.79751325
attn_0_0_outputs,_,0.35418895,0.04722911,-0.3485533
attn_0_0_outputs,_,-0.93345803,-0.60989934,1.6199427
attn_0_0_outputs,_,-0.26543298,0.8009002,1.7003626
attn_0_0_outputs,_,-1.3996911,-0.056315664,1.3288276
attn_0_0_outputs,_,-0.14798333,0.8248478,0.6860683
attn_0_0_outputs,_,-0.030075533,-0.74039423,0.83659047
attn_0_0_outputs,_,-0.8712135,0.040484887,1.3686929
attn_0_0_outputs,_,-0.4861787,0.72360384,1.4304887
attn_0_0_outputs,_,-0.39852718,1.1339424,2.4376633
attn_0_0_outputs,_,0.32806018,0.5622127,1.4391773
attn_0_0_outputs,_,0.44627526,0.43965843,0.58443964
attn_0_0_outputs,_,-1.2232021,1.4637997,-0.94017345
attn_0_0_outputs,_,-0.3794443,0.044284552,0.4850364
attn_0_0_outputs,_,-0.8362804,0.18485038,0.098556414
attn_0_0_outputs,_,0.013976384,0.14736693,-0.09171571
attn_0_0_outputs,_,0.54908377,0.054203734,-0.12244454
attn_0_0_outputs,_,0.6973305,0.145348,0.1402436
attn_0_0_outputs,_,0.69586146,-0.41043645,0.15539914
attn_0_0_outputs,_,-0.3701163,1.0108469,-0.33044383
attn_0_0_outputs,_,-0.22384292,0.18967383,1.012883
attn_0_0_outputs,_,-0.31598353,0.6027318,1.2139511
attn_0_0_outputs,_,0.27640834,1.2272689,0.73121846
attn_0_0_outputs,_,-0.4523329,0.9753804,-0.57832336
attn_0_0_outputs,_,-0.7115256,1.0119485,0.65198976
attn_0_0_outputs,_,0.49016562,0.22176202,0.20428249
attn_0_0_outputs,_,-0.5539378,0.4981701,0.7890219
attn_0_0_outputs,_,-0.39449573,0.3001887,0.24894133
attn_0_0_outputs,_,-0.5526575,-0.20060527,-0.14059785
attn_0_0_outputs,_,-0.1601599,-0.08734226,0.33590496
attn_0_0_outputs,_,-0.025286453,1.1200627,-0.17933969
attn_0_0_outputs,_,-0.000117092095,-0.17349808,0.35966453
attn_0_0_outputs,_,-0.5490261,-0.2147116,-0.31994775
attn_0_0_outputs,_,-0.27565,0.7936963,0.08481327
attn_0_0_outputs,_,0.8997239,-0.37553132,0.022545949
attn_0_0_outputs,_,-1.0747002,0.77698505,0.14335684
attn_0_0_outputs,_,-0.06497273,-0.18762702,1.2064652
attn_0_0_outputs,_,-0.2584904,0.25266287,-0.65875405
attn_0_0_outputs,_,-0.1117019,0.32376388,-0.073829114
attn_0_0_outputs,_,-0.4637371,0.39637434,-0.35069227
attn_0_0_outputs,_,-0.022066599,0.63483024,0.21058942
attn_0_0_outputs,_,-0.015199497,0.73339915,-0.6711825
attn_0_0_outputs,_,0.09625956,0.11470895,0.19806696
attn_0_1_outputs,(,0.016159134,0.18049845,-0.14713685
attn_0_1_outputs,),0.50994545,0.2704683,0.50933605
attn_0_1_outputs,<pad>,-0.42485127,-0.32702202,0.025723362
attn_0_1_outputs,<s>,0.2795425,0.08484669,0.078885846
attn_0_1_outputs,_,0.8262695,-0.9225165,0.015240355
attn_0_1_outputs,_,0.44545427,0.23478797,-0.0022207105
attn_0_1_outputs,_,-0.54210955,-0.71797776,-0.7730898
attn_0_1_outputs,_,0.7042368,-0.5890911,0.35847175
attn_0_1_outputs,_,0.5788392,-0.05593049,-0.027759025
attn_0_1_outputs,_,-0.057388537,-0.095097885,-0.39051887
attn_0_1_outputs,_,0.1681546,-0.37730896,-0.57496697
attn_0_1_outputs,_,0.8747473,0.015893606,-0.3296573
