feature,value,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
attn_0_0_outputs,0,12.272945,-12.285893,-14.615658,-15.627776,-16.509216,-15.081663,-17.174086,-15.334399,14.395569,11.851346,9.28249,3.155044,0.14096494,-3.2452283,-6.457261,-9.655559
attn_0_0_outputs,1,11.926902,-12.2272835,-14.53491,-15.638581,-16.5152,-15.54795,-17.358252,-14.440462,14.388962,11.863064,9.258401,3.1785028,0.14015247,-3.2499213,-6.4535804,-9.747196
attn_0_0_outputs,2,12.271193,-12.520823,-14.826434,-15.965573,-16.3307,-16.812983,-16.372772,-16.225994,14.199068,11.662662,9.051332,2.9857078,-0.04814198,-3.445105,-6.6781816,-9.880056
attn_0_0_outputs,3,12.074821,-12.335947,-14.527901,-15.718367,-16.570868,-15.399301,-16.233805,-17.173613,14.400985,11.861411,9.287111,3.1404486,0.14535722,-3.2368438,-6.506961,-9.65335
attn_0_0_outputs,4,11.821967,-12.3432045,-14.561181,-15.393158,-16.709246,-16.54335,-15.831076,-15.539719,14.420839,11.870689,9.274981,3.1873147,0.15266037,-3.2412186,-6.4411716,-9.616831
attn_0_0_outputs,5,11.656908,-12.425516,-14.677356,-15.665043,-16.98259,-15.488679,-17.137207,-17.407516,14.305802,11.74474,9.18119,3.053157,0.07219513,-3.3590255,-6.589333,-9.766848
attn_0_0_outputs,<pad>,2.857416,-5.4850883,-5.4928846,-6.3929524,-6.1086693,-3.395439,-4.0814185,-2.7214298,1.5276343,1.9463184,0.77198523,1.5060639,-0.38312858,-2.3643787,-3.6602762,-4.663777
attn_0_0_outputs,<s>,7.0701284,-21.066172,-23.201622,-23.621881,-23.774286,-22.537151,-23.99801,-20.720972,8.045607,5.136138,2.1742463,-4.2925515,-7.703079,-11.532053,-15.0894165,-18.736183
attn_0_0_outputs,_,2.3226612,-5.4697747,-5.721497,-6.7626076,-6.1165056,-4.146629,-5.24584,-3.5149233,1.2948813,1.8670794,1.6063702,2.9837267,0.6234924,-1.6411406,-3.3174367,-4.3811736
attn_0_0_outputs,_,3.0634947,-5.511817,-6.075518,-6.597789,-6.682918,-4.458222,-5.114478,-3.9776409,1.5777915,2.1645029,1.672529,3.3984237,1.0087484,-1.3401937,-3.10822,-4.2235074
attn_0_0_outputs,_,2.6452034,-5.1730223,-5.937824,-6.891957,-6.2605486,-4.375164,-5.2169857,-3.8380573,1.328242,1.9569973,1.670013,3.588648,1.1674018,-1.1187265,-3.0019696,-4.1230745
attn_0_0_outputs,_,2.9859653,-5.6007333,-6.1004066,-6.8834057,-6.865504,-5.5733647,-5.9728565,-4.737074,1.553791,3.2729056,1.9656657,3.2871823,1.4455664,-0.94225454,-3.2703092,-4.226693
attn_0_0_outputs,_,2.5339067,-5.087835,-5.5331893,-6.902706,-6.4910555,-4.1872225,-5.352095,-4.3367734,1.1612924,2.178585,1.5436192,3.737041,1.5051404,-0.87680787,-2.8150327,-3.9301202
attn_0_0_outputs,_,2.3980563,-4.7104206,-5.0813894,-6.1612954,-5.5831304,-4.048262,-4.764003,-3.569414,1.2830411,1.9694822,1.6155505,3.7089162,1.4433401,-0.7051302,-2.3350575,-3.4047277
attn_0_0_outputs,_,2.6048105,-4.7057104,-5.3069806,-6.5612698,-6.1082993,-4.9303074,-5.096877,-4.3828826,1.6104299,2.2688498,1.8727218,3.6508627,1.6316342,-0.5426993,-2.5764804,-3.6385849
attn_0_0_outputs,_,2.5336869,-4.8202624,-5.2686524,-6.0077133,-6.085824,-4.913475,-5.2414107,-3.7316794,1.2236373,2.095631,1.7675391,3.7526393,1.4771514,-0.72980475,-2.4777153,-3.504691
attn_0_0_outputs,_,2.076684,-4.7520943,-4.9631605,-6.6475196,-5.950487,-4.662382,-5.4811063,-3.7419944,1.3547966,2.307706,1.9554052,3.6542015,1.77131,-0.5320145,-2.2818985,-3.4315784
attn_0_0_outputs,_,2.4422386,-4.332841,-4.851553,-5.971007,-5.6461987,-4.431919,-5.27203,-4.6628,1.4868045,1.8342768,1.7404758,3.9886692,1.7708802,-0.3834074,-2.0101435,-3.1746242
attn_0_0_outputs,_,2.4124572,-4.1038227,-4.959434,-6.445808,-5.760251,-4.536019,-5.746877,-5.125509,1.1681647,2.749456,2.59314,3.309406,1.8924178,-0.24601556,-2.1050413,-2.9000468
attn_0_0_outputs,_,1.8950278,-4.2109356,-4.686283,-5.389435,-5.1401076,-4.1795664,-5.156369,-3.43102,0.786858,1.8125535,1.7202017,3.8590224,1.6754239,-0.30526075,-1.8563536,-2.7948127
attn_0_0_outputs,_,2.528018,-3.580409,-4.193104,-4.81924,-5.01285,-4.380632,-4.440183,-3.4390109,1.1891837,1.4371489,1.7111874,3.9140816,1.8297647,0.016150564,-1.4421971,-2.3355896
attn_0_0_outputs,_,2.4344609,-3.6485856,-3.9881468,-5.3551764,-5.124299,-3.7627804,-4.580086,-3.9161062,1.3729229,1.9259155,1.5433841,3.8043156,1.7471032,-0.12806569,-1.4482226,-2.3638918
attn_0_0_outputs,_,2.0367494,-3.3235414,-3.4102025,-4.773775,-4.8540735,-4.117905,-4.681029,-4.1721497,1.2509682,1.5440613,1.5935729,3.6635423,1.6005342,-0.08263122,-1.2324038,-2.1067789
attn_0_0_outputs,_,1.5684083,-3.180725,-3.5152867,-4.5298257,-4.567428,-3.3812997,-4.438926,-3.6471462,1.1093478,1.6982973,1.7224028,3.5672123,1.5363114,-0.137253,-1.293375,-1.9992162
attn_0_0_outputs,_,1.6305759,-2.8439145,-2.9812052,-4.3688054,-3.8864784,-3.3009315,-4.3772373,-3.0356987,0.8226738,1.2432377,1.478384,3.5217645,1.6494328,0.1285367,-0.86581886,-1.6748217
attn_0_0_outputs,_,1.6025119,-2.6578224,-3.070564,-4.1824093,-4.0003343,-3.2538857,-4.213308,-3.4207942,0.7374794,1.2117194,1.8073444,3.661146,1.6390954,0.21370067,-0.81058407,-1.5765587
attn_0_0_outputs,_,1.5972204,-2.422211,-2.8776546,-3.422983,-3.9535625,-3.5175242,-3.5763698,-4.140925,0.8607133,1.1592126,1.9928712,3.5841236,1.5952594,0.19804032,-0.8008962,-1.4313794
attn_0_0_outputs,_,2.0604866,-2.2041714,-2.8834748,-3.4366724,-3.744143,-3.5688367,-3.3197172,-1.8690763,0.48720297,0.9262982,1.4871852,3.6281908,1.6772934,0.24329679,-0.6405631,-1.499346
attn_0_0_outputs,_,2.0520325,-2.0789726,-2.4410582,-2.887175,-2.9415944,-2.5179844,-3.1260867,-2.2909148,0.69538957,1.3892103,1.8196459,3.2680864,1.372401,0.2186913,-0.5631277,-1.293879
attn_0_0_outputs,_,1.222769,-1.9613101,-2.5404656,-3.0398302,-3.0219877,-2.1473267,-4.5484314,-2.3934298,0.8734456,1.4786555,1.4619348,3.674251,1.5912865,0.34011257,-0.55030113,-1.2440811
attn_0_0_outputs,_,0.65650195,-1.7655257,-2.2184784,-3.2100267,-2.505523,-1.521863,-3.8263137,-1.312222,1.0241945,1.1052563,1.4972129,3.784376,1.8702881,0.6853446,-0.44971305,-1.1428125
attn_0_0_outputs,_,1.2325877,-1.8500265,-2.191444,-2.8890643,-2.6509452,-2.6886384,-4.6720133,-1.9712458,0.84967524,0.99797904,1.3645626,3.5552142,1.7118299,0.3303786,-0.26141968,-1.3069763
attn_0_0_outputs,_,1.0223842,-1.5688257,-1.9160619,-2.8089468,-1.9201275,-2.2007403,-4.1338153,-1.0870084,0.4583469,1.2014139,1.5644616,3.8411942,1.9815247,0.67581254,-0.14613044,-0.96641874
attn_0_0_outputs,_,0.7440197,-1.3556918,-1.9340415,-2.625452,-1.8622304,-0.24250515,-3.8076,-0.13302104,0.8246883,1.4218992,1.7260454,3.8244526,2.0239005,0.6125056,0.060518913,-0.98940575
attn_0_0_outputs,_,0.1877382,-1.7644324,-1.289462,-2.0136907,-2.795467,0.22253796,-3.3251586,0.19586599,0.89737856,1.056413,1.6039417,3.7345355,1.8756772,0.63874936,-0.36500883,-0.80749446
attn_0_0_outputs,_,0.8925946,-1.7210318,-1.0620778,-1.5590229,-2.822166,-0.7413834,-0.36802915,-1.5689143,0.49403015,1.3125418,1.4746608,3.5944293,1.8014438,0.4658089,-0.056184992,-0.76280475
attn_0_0_outputs,_,0.71911424,-1.1155559,-1.6415786,-1.3337759,-2.6840475,-0.34750924,0.39693657,-6.6341996,0.42691687,0.9752892,1.2133907,3.7417161,1.9259249,0.6434287,-0.42070544,-0.8631425
attn_0_0_outputs,_,1.0835224,-0.9903513,-1.6904743,-1.3722817,-2.602099,0.6148761,-0.6502768,-4.105621,-0.49322376,0.94605803,1.8160583,3.7756424,2.3484333,0.9172804,-0.47246867,-0.7768808
attn_0_0_outputs,_,0.47347933,-0.98336226,-1.8762901,-0.9882094,-1.371599,-2.9702287,1.9992352,-1.2268956,0.6699855,1.3115377,0.79096425,3.953163,2.1685615,0.7351789,-0.25816977,-0.88947713
attn_0_0_outputs,_,-0.18802637,-0.53771234,-2.7005131,-0.98534495,-0.60457844,-5.3670664,1.1907475,2.0306635,0.42054653,0.30211255,2.4226813,4.099273,2.4833205,1.2714636,0.19150834,-0.44949162
attn_0_0_outputs,_,1.5839088,-0.6393244,-0.54496175,-1.4824468,-1.2795894,-0.8222716,-0.6229374,-0.65178037,-0.96529496,0.34560716,1.0307828,0.18136612,1.0702461,0.28189772,0.09949835,-0.28112632
attn_0_0_outputs,_,0.9844268,0.008199304,-0.7470641,-1.6153848,-1.27835,-0.72096896,-1.0044461,-1.0239221,0.05638483,-0.37195903,1.044324,0.25610554,1.2477304,0.7956891,-0.34276512,-0.063598745
attn_0_0_outputs,_,0.998888,-0.5112571,-1.1417999,-1.1446671,-1.7378262,-0.8062021,-1.1592625,-0.6395581,-0.81275016,0.38771117,0.6406211,0.764259,0.10340924,0.96611404,0.22544,-0.2238777
attn_0_0_outputs,_,1.367296,-0.63718075,-1.0333687,-1.3310509,-1.2515769,-0.35458913,-0.82919234,-0.9354953,-0.6926734,0.58877325,1.215601,0.6125924,1.1099629,0.34159133,-0.31563312,-0.48267126
attn_0_0_outputs,_,1.0089047,-0.7931284,-0.91366524,-1.5904073,-1.6383983,-0.6006086,-1.1337726,-0.6051214,0.16277309,0.5595825,0.68466055,0.4669827,0.60565764,0.6032197,-0.74153006,-0.5634366
attn_0_0_outputs,_,0.9691567,-0.48306108,-0.948799,-1.4788907,-1.3229641,-1.1879194,-0.92377704,-0.649804,-0.04868895,0.36572018,1.0694222,0.012373902,0.7106585,0.6150412,-0.28209323,-0.5165268
attn_0_0_outputs,_,1.0747392,-1.0587132,-1.6510273,-1.9427897,-2.168251,-1.1304636,-0.9723735,-0.7744285,-0.2059761,0.6381677,0.42435166,0.75609213,0.9969,-0.111355245,-0.29885584,-0.32123056
attn_0_0_outputs,_,1.3784775,-0.78532535,-0.9612795,-1.8302637,-2.164323,-0.6987397,-1.4440991,-0.66197133,0.5108198,-0.2278416,0.14586863,1.0439479,-0.12113496,0.7937534,-0.1425079,-0.7608792
attn_0_0_outputs,_,1.0754349,-0.6861238,-0.87354124,-1.1327171,-1.8425717,-0.9975864,-0.7827288,-0.7506334,-0.045307044,-0.48380992,0.9013107,1.2057525,0.121773146,-0.1431024,-0.27823278,-0.22534074
attn_0_0_outputs,_,1.6090622,-0.033269703,-1.7258753,-1.8042991,-1.5043861,-0.9997558,-0.87008584,-0.8139939,-0.41482046,0.32128298,0.71227074,0.3511898,0.1276655,0.49301928,-0.5310015,-0.500076
attn_0_1_outputs,0,7.298413,-21.956717,-24.415146,-25.648123,-26.774864,-25.205526,-27.436749,-26.286516,7.508191,2.5316708,-1.101733,-4.90772,-8.838934,-12.84775,-16.234812,-19.44748
attn_0_1_outputs,1,11.520247,-13.755902,-16.131008,-17.672678,-17.990602,-18.170832,-18.062117,-18.425114,13.506313,8.879761,5.7229505,2.5303867,-0.865485,-4.455179,-7.8268533,-10.952836
attn_0_1_outputs,10,14.408671,-12.441178,-15.055397,-16.634073,-17.756264,-17.239182,-18.547405,-17.306744,16.849007,11.864461,8.3237705,4.7864285,1.1594746,-2.6225846,-6.1873074,-9.499434
attn_0_1_outputs,11,15.067735,-12.353943,-14.808618,-16.436737,-17.503294,-17.169537,-18.13591,-17.06061,15.298384,10.85981,7.6930223,4.390483,0.94023776,-2.7034557,-6.1520567,-9.412472
attn_0_1_outputs,12,15.326422,-13.382552,-15.94992,-17.698303,-18.71058,-18.21595,-19.528965,-18.456152,15.9521675,11.091223,7.527422,3.9778266,0.28116184,-3.4656806,-7.0495424,-10.439571
attn_0_1_outputs,13,14.820461,-13.217193,-15.8645115,-17.527899,-18.660978,-18.05562,-19.434004,-18.720299,16.216917,11.341875,7.806686,4.2037706,0.54625547,-3.2814412,-6.8851748,-10.255349
attn_0_1_outputs,14,13.611795,-11.978316,-14.198506,-15.944035,-17.059483,-15.963086,-16.743607,-14.967555,15.772135,11.025976,7.818294,4.54258,1.0996916,-2.4850447,-5.9712467,-9.006091
attn_0_1_outputs,15,15.334061,-11.762221,-13.869656,-15.805887,-16.344408,-16.617714,-17.467825,-15.848307,16.368822,11.5823555,8.280277,4.939417,1.4262995,-2.0600705,-5.764577,-8.694316
attn_0_1_outputs,16,13.398722,-11.340006,-13.926131,-15.282602,-16.557167,-15.8314295,-16.2554,-15.93526,15.579878,10.824794,7.801273,4.643854,1.3187577,-2.2028737,-5.4347134,-8.676977
attn_0_1_outputs,17,13.011877,-11.263135,-14.113791,-16.11578,-16.297817,-16.3245,-17.328234,-15.760551,15.961484,11.375268,8.196507,4.8534822,1.3986261,-2.3307085,-5.533934,-8.921775
attn_0_1_outputs,18,15.583034,-10.685718,-13.386263,-15.031059,-15.857918,-14.942945,-16.195745,-14.591497,17.833961,13.010713,9.737226,6.227416,2.808171,-0.8707475,-4.501872,-7.788079
attn_0_1_outputs,19,15.316047,-10.709652,-13.404158,-14.903911,-15.571653,-14.6769285,-17.356384,-15.270683,17.466148,12.777656,9.558562,6.1102486,2.6203423,-1.0335059,-4.6660857,-7.722417
attn_0_1_outputs,2,10.920187,-13.580302,-16.368294,-17.251324,-18.875095,-16.96666,-19.1492,-16.12912,13.140244,8.801349,5.6072116,2.4592817,-0.9840004,-4.436105,-7.804583,-10.976486
attn_0_1_outputs,20,14.627448,-10.204475,-12.907263,-14.470363,-15.511306,-15.082664,-15.511538,-15.489531,17.820526,13.373707,10.191111,6.5533094,3.091201,-0.69997865,-3.9478652,-7.461938
attn_0_1_outputs,21,12.613284,-11.298476,-13.751028,-14.668623,-16.96978,-15.470356,-16.451426,-14.451233,15.855044,12.00736,8.876972,5.5667086,2.1579025,-1.5107251,-4.9561996,-8.042479
attn_0_1_outputs,22,15.953417,-10.107969,-11.892537,-14.62896,-14.949859,-14.202705,-15.452731,-15.162457,18.06819,13.677945,10.39266,6.961765,3.7197506,-0.24113922,-3.5952718,-6.7465053
attn_0_1_outputs,23,15.481423,-9.518722,-12.34866,-13.639213,-14.863419,-13.097748,-15.45962,-14.886428,18.203053,13.823551,10.676293,7.216046,3.6690905,0.16000979,-3.5048215,-6.7434874
attn_0_1_outputs,24,15.956114,-9.6459875,-11.803011,-13.845769,-15.143132,-13.45734,-15.681892,-15.366065,18.263798,13.708975,10.539901,7.2591734,3.710239,0.2039795,-3.3480253,-6.823902
