feature,value,1,2,3,4,5,6
attn_0_0_outputs,0,-0.4105735,-0.026981352,-0.11968504,-0.17952901,1.0915211,0.932809
attn_0_0_outputs,1,-0.34412906,-0.22653347,-0.18925746,0.64583725,0.46080774,0.8806839
attn_0_0_outputs,10,0.13136603,0.2986983,-0.18019313,0.3527538,0.18214887,0.39935935
attn_0_0_outputs,11,0.22753996,-0.38106078,0.46635067,-0.9725422,-0.32115245,-0.16979985
attn_0_0_outputs,12,-0.038527627,-0.6532409,-0.30355456,-0.19158733,-0.2613353,0.25213936
attn_0_0_outputs,13,-0.020184042,0.18140452,0.106751956,0.0866057,0.59639543,0.17658927
attn_0_0_outputs,14,0.053217936,0.21157344,0.104661085,-0.8553711,-0.3439772,-0.27329674
attn_0_0_outputs,15,0.12865733,-0.25391084,0.297451,-0.08065071,-0.28239477,-0.13679868
attn_0_0_outputs,16,0.47080377,0.1629158,0.1652615,-0.799843,-0.107575364,0.12758686
attn_0_0_outputs,17,0.0743052,0.16879176,0.1824489,-0.28937206,-1.0576919,-0.1361034
attn_0_0_outputs,18,0.20097174,-0.69076,0.092232786,0.5072975,-0.076585755,0.20733681
attn_0_0_outputs,19,0.0005713667,-0.40588132,0.0060866014,-0.6323324,0.30333364,-0.86508864
attn_0_0_outputs,2,-0.2760016,-0.12006754,-0.5916609,1.4428829,0.67743295,1.7833474
attn_0_0_outputs,3,-0.5001016,-0.7540975,-0.30285844,-0.6812641,0.12242067,0.16476843
attn_0_0_outputs,4,0.3095747,-0.17584115,0.687295,-0.55837846,0.7402205,1.1504867
attn_0_0_outputs,5,-0.25854516,-0.4396408,0.033363514,0.08994754,0.7193581,0.68458796
attn_0_0_outputs,6,-0.09335404,0.19892342,-0.099454716,-0.62274843,-0.06049626,1.1863184
attn_0_0_outputs,7,0.17745124,0.24310842,0.38014123,0.015615774,1.1905847,-3.4790094
attn_0_0_outputs,8,0.022419497,0.23425941,0.645756,0.32521933,0.70236874,-2.294918
attn_0_0_outputs,9,0.5281266,0.052106522,-0.010111681,0.016680043,0.53307533,-1.1898379
attn_0_1_outputs,0,0.09373254,0.20694038,0.03964378,-1.3153669,-0.30580392,0.4107363
attn_0_1_outputs,1,0.18269576,0.105233245,0.3423843,0.24240577,-0.16941254,-0.06500339
attn_0_1_outputs,10,0.3421924,-0.27439556,0.2460724,-0.27305782,-1.2626556,0.031153124
attn_0_1_outputs,11,0.13645382,0.090789676,1.0236084,-0.7488616,0.0034981573,-0.2325492
attn_0_1_outputs,12,-0.5192934,0.06583009,0.6401645,-0.44250208,1.0999283,-0.020826522
attn_0_1_outputs,13,0.40336925,-0.44026417,0.83231944,0.54662895,0.032732632,-0.16722055
attn_0_1_outputs,14,-0.7958219,0.1878528,-0.029688658,-0.35062078,-0.013389515,0.3766306
attn_0_1_outputs,15,0.07417549,0.05916289,-0.048436448,0.32352874,0.1457441,-0.8711584
attn_0_1_outputs,16,0.3399612,-0.32751206,-0.06956507,0.5505817,0.603357,-0.57418406
attn_0_1_outputs,17,0.07058245,0.68931293,0.7097421,-0.09864109,-0.67680174,-0.1148526
attn_0_1_outputs,18,-0.22527297,-0.061170425,-0.21215145,-0.28215337,-0.043495893,0.21963938
