feature,value,F,P,T
attn_0_0_outputs,(,0.0323674,0.1843178,0.13922736
attn_0_0_outputs,),-0.44060978,0.16840564,0.38556907
attn_0_0_outputs,<pad>,0.5097524,-0.38259304,0.4906282
attn_0_0_outputs,<s>,0.11211339,0.338941,0.5731769
attn_0_0_outputs,_,0.2642888,0.17216581,0.10038292
attn_0_0_outputs,_,-0.2542146,-0.04207297,-0.14384542
attn_0_0_outputs,_,0.40285796,0.9922424,0.5552113
attn_0_0_outputs,_,0.5418186,-0.022734636,-0.39491752
attn_0_0_outputs,_,0.85469687,0.027199341,0.26636222
attn_0_0_outputs,_,0.75267863,-0.8958909,-0.5218222
attn_0_0_outputs,_,1.1912831,-0.27043253,-0.7976621
attn_0_0_outputs,_,-0.7645239,0.19653678,-0.30267558
attn_0_0_outputs,_,0.53013784,-0.3347822,-0.5553734
attn_0_0_outputs,_,-0.22770657,0.06239341,0.49065492
attn_0_0_outputs,_,0.6986718,0.50435364,0.37226102
attn_0_0_outputs,_,0.29913935,0.7192673,-0.013164119
attn_0_0_outputs,_,0.102755286,0.784077,-0.24630123
attn_0_0_outputs,_,-0.40082616,0.2574457,0.17441109
attn_0_0_outputs,_,0.23057842,0.044286437,0.95018893
attn_0_0_outputs,_,-0.046733893,-0.17979082,-0.055030964
attn_0_0_outputs,_,1.2355564,0.10218152,0.14430663
attn_0_0_outputs,_,0.28534698,0.15740053,-0.15415555
attn_0_0_outputs,_,-0.16804202,-0.09204782,-0.08594747
attn_0_0_outputs,_,0.047918066,0.021844847,0.73687905
attn_0_0_outputs,_,-0.36229467,0.27911,0.03200659
attn_0_0_outputs,_,0.06457137,-0.8749558,1.1210486
attn_0_0_outputs,_,0.053672027,-0.71630996,-0.18692197
attn_0_0_outputs,_,-0.0062508937,-0.0115658,0.5370793
attn_0_0_outputs,_,-0.23990855,-0.044878654,0.8566173
attn_0_0_outputs,_,0.33529887,0.028292537,0.368958
attn_0_0_outputs,_,-0.46990177,0.010823206,0.36800188
attn_0_0_outputs,_,-0.8416206,0.7581838,0.8009362
attn_0_0_outputs,_,-0.01314444,0.044159863,0.30321196
attn_0_0_outputs,_,0.10533292,-0.817237,1.4787831
attn_0_0_outputs,_,0.24053875,-0.14182706,-0.095815755
attn_0_0_outputs,_,-0.42166933,0.07610759,0.6453262
attn_0_0_outputs,_,-0.0035075096,0.13597393,0.32634082
attn_0_0_outputs,_,-0.45568112,0.036267415,1.5852334
attn_0_0_outputs,_,0.34340551,-0.37247476,1.4444594
attn_0_0_outputs,_,1.2431829,0.26790383,-1.3642075
attn_0_0_outputs,_,-0.48762456,0.21701336,-0.15737717
attn_0_0_outputs,_,0.2768591,0.86927575,-0.0029011304
attn_0_0_outputs,_,-0.7345739,0.21311627,-0.39553
attn_0_0_outputs,_,-0.6196329,0.6995018,0.21099126
attn_0_0_outputs,_,-0.5096211,-0.98766404,-0.29245567
attn_0_0_outputs,_,-0.4155907,0.2809292,-0.60526955
attn_0_0_outputs,_,-0.0341513,0.5969062,0.9498182
attn_0_0_outputs,_,0.013181914,-0.17422551,0.65167844
attn_0_0_outputs,_,-0.69699484,0.1380879,0.54457873
attn_0_0_outputs,_,0.57085127,-0.31017357,-0.014129594
attn_0_0_outputs,_,-0.86429536,0.4876102,-0.68868977
attn_0_0_outputs,_,-0.018697588,-0.40025476,0.475836
attn_0_0_outputs,_,0.27572513,-0.28739202,1.4324054
attn_0_0_outputs,_,-0.50010806,-0.22566995,0.12790206
attn_0_0_outputs,_,-0.44282696,1.6268038,-0.6771709
attn_0_0_outputs,_,-0.17811029,0.0749778,-0.7396959
attn_0_0_outputs,_,-0.63395476,0.07869462,0.8327754
attn_0_0_outputs,_,0.54061973,-0.4837803,-0.10739998
attn_0_0_outputs,_,0.07937016,-0.7156347,-1.0042391
attn_0_0_outputs,_,-0.44831926,0.5721648,-0.14955762
attn_0_0_outputs,_,-0.2806283,-0.89546174,-0.022564735
attn_0_0_outputs,_,-0.23015971,0.25610626,0.0010380403
attn_0_0_outputs,_,0.026195534,0.5651884,-0.2346513
attn_0_0_outputs,_,-0.46787083,-0.87234426,0.10108637
attn_0_0_outputs,_,0.28655696,0.30049065,0.85296255
attn_0_0_outputs,_,0.3069258,-0.12990476,-0.07833276
attn_0_0_outputs,_,-0.5106684,0.99282837,0.02397442
attn_0_0_outputs,_,-0.39108625,0.60820514,1.0335078
attn_0_0_outputs,_,0.73941183,-0.26176426,-0.26711607
attn_0_0_outputs,_,0.5996635,-0.87800145,-0.30207923
attn_0_0_outputs,_,-0.6547296,0.094795644,0.6430054
attn_0_0_outputs,_,-0.1731294,-0.43379664,-0.63421315
attn_0_0_outputs,_,-0.34345242,-0.36349568,0.12165492
attn_0_0_outputs,_,-0.019594667,-0.5712739,-0.18751112
attn_0_0_outputs,_,-0.15098928,1.0132786,-0.64886945
attn_0_0_outputs,_,0.44220096,-0.006359703,-0.035462655
attn_0_0_outputs,_,-0.5602414,0.26800612,-0.24069321
attn_0_0_outputs,_,0.21183306,0.47370338,-0.69848925
attn_0_0_outputs,_,0.5480354,0.2821847,-0.8678447
attn_0_0_outputs,_,-0.81446886,1.2336894,-0.85195994
attn_0_1_outputs,(,-0.40451747,0.32149136,0.09855246
attn_0_1_outputs,),0.24387181,0.5203417,0.7593348
attn_0_1_outputs,<pad>,-0.065275095,0.7106806,0.08373774
attn_0_1_outputs,<s>,0.018667722,0.39775667,0.18992384
attn_0_1_outputs,_,-0.3882498,-0.4558155,-0.13803613
attn_0_1_outputs,_,0.3279863,0.2768017,-0.5138049
attn_0_1_outputs,_,0.094522715,0.07538105,1.3271419
attn_0_1_outputs,_,0.51195574,-0.30484995,0.14194629
attn_0_1_outputs,_,-0.6106799,-0.8553963,-0.9032844
attn_0_1_outputs,_,-0.112496026,0.4978247,0.004578486
attn_0_1_outputs,_,0.5538542,0.15721458,0.0533978
attn_0_1_outputs,_,0.13772473,-0.2586964,-0.76767385
attn_0_1_outputs,_,-0.8070799,-0.1252125,-1.0679739
attn_0_1_outputs,_,-0.10055441,0.4502294,-0.7994794
attn_0_1_outputs,_,0.9149272,0.3490661,0.80714476
attn_0_1_outputs,_,0.6105965,-0.6686112,-0.16867054
attn_0_1_outputs,_,-1.3372247,0.58771056,-0.22651902
attn_0_1_outputs,_,-0.77832806,-0.7140346,-0.17150107
attn_0_1_outputs,_,0.46833497,0.95831364,-0.46298167
attn_0_1_outputs,_,-1.1869297,0.58087826,0.6692242
attn_0_1_outputs,_,-0.5204287,0.28658533,-0.40147328
attn_0_1_outputs,_,0.19408455,-0.11167685,-0.38385656
attn_0_1_outputs,_,-1.1691837,-0.09695237,-0.31906518
attn_0_1_outputs,_,-0.51490635,-0.8460145,-1.0631444
attn_0_1_outputs,_,-0.33896223,-0.43441942,0.08985679
attn_0_1_outputs,_,0.10129862,-0.34070483,-0.14016515
attn_0_1_outputs,_,-0.019522086,0.0585843,0.017888675
attn_0_1_outputs,_,-0.7215333,-0.6609954,-0.41071072
attn_0_1_outputs,_,0.1411631,-0.28478986,0.457032
attn_0_1_outputs,_,0.046518188,-0.5289511,0.2634977
attn_0_1_outputs,_,-0.19800201,-0.7807372,0.49446985
attn_0_1_outputs,_,-0.2796272,-0.010174791,0.32511038
attn_0_1_outputs,_,-0.96999556,1.0539945,0.97664136
attn_0_1_outputs,_,0.054428425,0.43321413,0.110941224
attn_0_1_outputs,_,-0.074684225,0.35779816,0.4414499
